municipality_id,municipality_name,PC1,PC2,PC3
2457,Messen,-5.0085972512696175,3.125280350197025,0.3746074258881132
246,Oetwil an der Limmat,-6.527129843447092,8.380854923208524,-1.2392318215563471
2461,Schnottwil,-3.57633067796165,3.5065981305488427,0.04894716892905933
2463,Unterramsern,-2.8396034814808946,9.42692582237712,-4.410857064064669
2464,Lüsslingen-Nennigkofen,3.7158464918207827,1.0890729278197602,7.932499486467523
2465,Buchegg,-1.536755647279931,3.897493597293298,3.055485002896896
247,Schlieren,2.6164208817919987,2.0053457314388825,7.40078661890032
2471,Bättwil,2.243246332214019,2.98230773604785,2.7907030989868673
2472,Büren (SO),-1.8061918939302362,0.47544998757423745,1.768020647296427
2473,Dornach,9.021363645669062,1.1887496135806266,9.988372165300829
2474,Gempen,3.973703827970608,-1.2815520452388722,9.458980984123107
2475,Hochwald,2.7654786861612752,0.8240113205257037,5.434203197062859
2476,Hofstetten-Flüh,1.4942786697251025,6.612164762808359,1.0157650965296288
2477,Metzerlen-Mariastein,-2.0073789046236565,1.7289582568688486,1.2906613680025416
2478,Nuglar-St. Pantaleon,-0.10881228608106824,-1.5219493847110794,5.878113111064775
2479,Rodersdorf,12.370530105950536,1.3707224346637055,12.612849968037764
248,Uitikon,-2.9808057942359296,17.49361439357869,-2.3590483881546604
2480,Seewen,-5.773147237981271,-1.3327950373554807,0.7879213875471851
2481,Witterswil,4.6485751986819395,3.5556517822661426,5.064514748976959
249,Unterengstringen,-5.145188186441002,8.452882643201237,-1.1510040308481326
2491,Hauenstein-Ifenthal,-0.3454813847355021,3.9329717590016804,5.776304530573759
2492,Kienberg,-6.191687696187642,-2.6126137416068764,0.2985322108098838
2493,Lostorf,-2.84967541195407,3.5814654226144698,1.8203882945181773
2495,Niedergösgen,-6.584498764795546,-0.05785081893367818,1.0015151772150988
2497,Obergösgen,-2.9589567684913645,0.42800894713804244,2.5510308667801285
2499,Stüsslingen,-4.804111068386902,1.3209564749159903,1.8726059022236834
25,Dachsen,2.8606639205430433,5.334228620318774,5.874104709588375
250,Urdorf,1.509411356271516,4.972255391044918,4.547198110893855
2500,Trimbach,4.252290402775491,-1.7006821553872653,8.654158124864626
2501,Winznau,-0.719277116530706,2.945036591900565,3.962649165939124
2502,Wisen (SO),5.35239579632494,2.0469943095294205,8.76740300532833
2503,Erlinsbach (SO),-1.7401623661135226,2.485439625672318,2.7739601711255673
251,Weiningen (ZH),-3.2231216213655003,6.497737158667849,2.3773076041655394
2511,Aeschi (SO),-1.471958037688347,1.562912275148602,3.8549337876450243
2513,Biberist,2.4234549684565945,1.5372465877876489,6.61527641544097
2514,Bolken,-0.4320955023452667,-0.78572603255093,3.8177043511892523
2516,Deitingen,-1.5024975064080657,1.4835191741358695,2.949151562850178
2517,Derendingen,1.4903396114958432,-1.7376747926445832,7.336957333771085
2518,Etziken,-4.033343465636445,0.20247226333594154,1.1515786044636012
2519,Gerlafingen,-1.049617758951007,-3.3245498690536954,7.038020466261141
2520,Halten,-0.4352674023963709,1.2325162149024211,4.751104869969093
2523,Horriwil,-1.8240985536914303,-0.1450455158599998,4.214304131314808
2524,Hüniken,1.0369888888019312,3.5800737804902507,4.782018489064403
2525,Kriegstetten,-3.0163857050863405,-0.27891802860399173,3.0760708795303504
2526,Lohn-Ammannsegg,1.2430678624995701,10.452424118090116,1.4100525054478859
2527,Luterbach,-1.3540871179869503,-0.6239845986524161,5.140268697079212
2528,Obergerlafingen,-3.9815926729015065,-2.8447742905612174,4.296962745943304
2529,Oekingen,-2.0713920715312857,2.870263194354518,2.2709271036433716
2530,Recherswil,-3.7830151062697133,-3.0053385680105644,3.584759522525718
2532,Subingen,-2.472680814962847,-0.04702293886033994,2.8054266325700676
2534,Zuchwil,3.9660122141698606,0.4040528931766264,8.843365514522782
2535,Drei Höfe,-2.789265027671919,-0.5184222062393514,3.731805811172337
2541,Balm bei Günsberg,-0.1968184849935836,4.26672905393837,1.5062268049851233
2542,Bellach,-3.2316217500691375,2.1301196208156616,2.9081728750805644
2543,Bettlach,-4.993696081750678,2.420993115234933,0.5281258910362057
2544,Feldbrunnen-St. Niklaus,-2.145271096830869,15.410965095374301,-2.4068785076121895
2545,Flumenthal,-4.680860224245926,-3.586688062701894,3.870093669149517
2546,Grenchen,-2.4438682284839826,-0.10998403828505444,4.306036037658011
2547,Günsberg,-5.26754522248955,-0.19678196773216963,2.2178924177807477
2548,Hubersdorf,-0.48719385698935685,4.7540804547582685,0.46699332415239
2549,Kammersrohr,0.6829614451888395,15.932640900830318,-2.45714572528801
2550,Langendorf,5.318217957807084,5.708675470099644,5.954765878247358
2551,Lommiswil,-1.6375492034737142,3.0233530916242985,3.0542778014585945
2553,Oberdorf (SO),4.203940123659198,7.874753426639591,4.705766145892094
2554,Riedholz,-0.28130513576038035,4.57976652457063,2.5474008901594543
2555,Rüttenen,4.920062072358523,3.552336865086397,7.94086774670362
2556,Selzach,-5.511758427403448,-1.2724118357889609,1.7950917293343793
2571,Boningen,-6.8906318739048436,-3.5514150596847567,3.358446374667105
2572,Däniken,-8.781105589151661,-0.5510208088732239,0.21251874053254965
2573,Dulliken,-2.384013852510776,-1.6606315285063966,4.550824507922125
2574,Eppenberg-Wöschnau,-8.48769350508314,1.2081351726505394,0.052511739570529875
2575,Fulenbach,-4.338261109090131,-1.4996611876469823,2.9213937214595944
2576,Gretzenbach,-3.9393807493763098,2.6195246746121312,1.3048374850327022
2578,Gunzgen,-8.183268445843646,-0.1350615621044152,-0.4994066078806839
2579,Hägendorf,-4.730753935268016,2.9299155170570637,1.420888060650658
2580,Kappel (SO),-2.929909780935084,3.590084585750405,-0.2164766047317542
2581,Olten,9.535538557410783,5.143644530825203,10.371780563132129
2582,Rickenbach (SO),-7.173376053462642,3.0186584606393003,-0.3311876177107291
2583,Schönenwerd,-1.7991497364157074,2.5642872215414325,3.629227757093176
2584,Starrkirch-Wil,5.252379773264718,8.705753292041413,4.912307524827079
2585,Walterswil (SO),-9.176650027592805,-4.543628250597358,2.51938078173752
2586,Wangen bei Olten,-0.38746079850601295,4.287297429979312,2.42506930360926
26,Dorf,-10.987704125930392,1.1379786098983817,-0.9950795254102878
2601,Solothurn,12.567560977382037,7.200820184026482,10.31963783991158
261,Zürich,16.157596551207167,4.69483989074343,15.296324761222479
2611,Bärschwil,-6.052104967800076,-7.675445443164066,5.770999361953902
2612,Beinwil (SO),-8.539571318653103,-3.623346554534491,-0.517024333553465
2613,Breitenbach,-2.816126871825563,-1.180644596453521,3.178397763721867
2614,Büsserach,-7.632369187961456,-4.448351929852503,1.3278011850546088
2615,Erschwil,-5.650204143322014,-4.354888073970595,0.891528299007555
2616,Fehren,-8.165917842841687,-5.832463555280383,2.550437456408345
2617,Grindel,-6.515613897905803,-11.703561709943543,6.917101176873478
2618,Himmelried,0.4179088723508835,-0.4699675361847837,5.190498976417642
2619,Kleinlützel,-0.946562938621021,-6.094078032860061,6.054654663902588
2620,Meltingen,-6.001813611693088,-6.025182561498967,1.7241566651383997
2621,Nunningen,-7.418871881230605,-3.073123987311047,0.3387480582165729
2622,Zullwil,-9.638541319391503,-9.485463760446128,2.38913210983628
27,Feuerthalen,0.6759081874557025,1.2881875204495516,6.220212595837414
2701,Basel,14.193136424109106,1.2306459048846805,13.457082360906526
2702,Bettingen,0.8365070216997407,11.297037261224489,-0.34425803548905415
2703,Riehen,5.750182736426545,5.668325091571683,5.603821656345633
2761,Aesch (BL),3.1943668358303228,3.7125851192790043,3.905314179503758
2762,Allschwil,6.50009406127186,2.6341672056210084,6.622097729015325
2763,Arlesheim,9.842980820958692,6.899796503761667,7.823802852583849
2764,Biel-Benken,2.9561448067220253,10.422287520621765,0.8552057289622894
2765,Binningen,6.6446104264377714,8.554809694346615,4.584852145089836
2766,Birsfelden,8.422967880069438,-2.710743705223788,10.900765828301012
2767,Bottmingen,4.282316606753965,12.041308796787519,1.4239548965384161
2768,Ettingen,3.579404861392688,4.019847486888235,4.553872912419263
2769,Münchenstein,7.925542505656282,2.8139163784051924,8.232774239013597
2770,Muttenz,5.388394400470893,2.9212129231830035,6.658096967389902
2771,Oberwil (BL),5.3544861008867235,9.209182386582304,2.4322470813806243
2772,Pfeffingen,0.035484785341612944,10.04383717657964,-1.122284549493832
2773,Reinach (BL),4.31245996144015,4.108252591852184,4.520441079766567
2774,Schönenbuch,1.6331094006529476,7.253416835915543,1.2167117332294555
2775,Therwil,4.804888219715643,7.3859527749991285,3.3927956315753933
2781,Blauen,-1.5266496261164026,0.18791673815314217,3.401756859202737
2782,Brislach,-6.162524701621107,-7.551875352522028,3.3873695947077285
2783,Burg im Leimental,-0.7354912157398679,-3.035618875369535,4.839957448145756
2784,Dittingen,1.6070576282358235,-5.3471699565333655,9.235691396207331
2785,Duggingen,2.29175002427247,-3.1448711791672617,6.557768114331686
2786,Grellingen,-1.0324391912844535,-3.2610981183820855,4.498041652768768
2787,Laufen,2.8626686477064234,2.4959389491725057,4.6443284553648265
2788,Liesberg,-6.303071453669839,-6.593788350351364,4.654711648886725
2789,Nenzlingen,-3.0369226930842155,-10.281454472943295,6.589386169460155
2790,Roggenburg,-5.337309241861233,-13.174743013596123,6.641081591803157
2791,Röschenz,-1.9097595038601438,-0.8853009862947152,3.6969032702482028
2792,Wahlen,-6.367539018913893,-6.176772638681475,3.2337803600809654
2793,Zwingen,-0.2727750653399665,-2.9277635888522036,4.970480940079843
28,Flaach,-11.647518161633208,1.9102805595938377,-1.259814037509469
2821,Arisdorf,-6.007359604681385,1.8791474012935945,-0.758858940671235
2822,Augst,1.190072238429535,0.07136978587389833,4.596350573353669
2823,Bubendorf,3.2539551881610986,3.0116738926902755,4.359334040461261
2824,Frenkendorf,4.1514445804883255,2.0545298225966317,5.5072754217430235
2825,Füllinsdorf,-0.3087045025593005,4.1012958637691925,1.9949726713008145
2826,Giebenach,-5.225088611944911,0.3135425432739669,2.6216131008197694
2827,Hersberg,-3.812842643280272,-1.5787521586957605,4.250164470981346
2828,Lausen,2.340105915148308,0.11285757602808341,4.875674313968867
2829,Liestal,7.5756116580740125,3.859277303661006,7.739000941769642
2830,Lupsingen,3.280728336226438,5.152113354980925,4.888133739148575
2831,Pratteln,4.962814378164959,0.5172343773321444,6.660772115885881
2832,Ramlinsburg,3.7986091333828806,5.336251113719065,5.683244520768477
2833,Seltisberg,1.474195091864068,7.600441557338902,1.7137975369352558
2834,Ziefen,4.525423760181005,-1.7051075348220222,8.627562358166884
2841,Anwil,-1.6025974109210395,-3.0571112342467752,6.0712030433850686
2842,Böckten,-0.38567056758250423,1.0495519422318806,3.6273484056769285
2843,Buckten,1.8447793933385175,-5.794050831272123,7.646232943420639
2844,Buus,-5.350526884733958,-1.5317606025963975,1.9117507086855525
2845,Diepflingen,-6.282102982525308,1.1920675523268203,-1.2604565354170805
2846,Gelterkinden,5.470826063061254,0.8782542185987726,7.587266174393827
2847,Häfelfingen,-6.4725600872670395,-7.086729720194526,3.235105322724831
2848,Hemmiken,-7.581195466708429,-2.77983490624338,0.6318433680268168
2849,Itingen,1.334938876802086,1.696624319474804,4.132244544610874
2850,Känerkinden,-2.027580948959418,1.615156218993013,0.8698796172266371
2851,Kilchberg (BL),1.9297947817921062,-1.9545545800747097,4.441385630559174
2852,Läufelfingen,-4.3107484928956366,-7.773127535877942,5.150113283453114
2853,Maisprach,4.509770391838671,1.723937802781067,6.639857862805497
2854,Nusshof,0.12268200908742528,2.059634333779865,2.1589335874786504
2855,Oltingen,4.19163160617822,-3.5533922103964106,8.579632127151912
2856,Ormalingen,-0.934529285276146,0.9899835660557889,4.05414847157472
2857,Rickenbach (BL),-1.7172067965443876,0.5158592645162015,2.934033360658402
2858,Rothenfluh,-0.17947395824556114,-2.9375893184395694,5.907393608211341
2859,Rümlingen,-7.50447974555672,-7.599069643700662,3.821121970059704
2860,Rünenberg,0.4372724828259009,-2.123157607327129,5.781374065744827
2861,Sissach,5.412153154664781,3.905634840835044,6.608634628593817
2862,Tecknau,-4.584668375421155,-0.7535916415470792,0.2896291112759219
2863,Tenniken,2.5259815590485117,-2.4014650289921367,5.999266510778747
2864,Thürnen,-5.593955816317128,-2.3029570990362953,0.82015366715289
2865,Wenslingen,-3.000926158934683,-3.47537152829436,3.9952006533540243
2866,Wintersingen,-5.731429029205958,0.7591439548356947,1.8085683590636243
2867,Wittinsburg,-3.2658946860352853,-0.9397766745277097,1.961906422563541
2868,Zeglingen,1.8307209417053576,-0.06532311782663548,3.109542382205489
2869,Zunzgen,-0.7564332293133231,-2.980609296642923,4.179840191546871
2881,Arboldswil,-6.094060059147888,-1.0300853174345768,2.4464398764897446
2882,Bennwil,-6.3832552357092665,-3.0575305404623663,0.900797894758866
2883,Bretzwil,-9.835157657454271,-7.648209436715445,2.5430297384629994
2884,Diegten,-7.663054645434044,-3.0289121049372487,1.2578211243253767
2885,Eptingen,-9.24708388180078,-6.631721027366199,1.039829755019619
2886,Hölstein,0.45691932763081733,1.787980236714129,2.9726667180169963
2887,Lampenberg,-4.0013863261178235,1.679031579228041,2.35879372546941
2888,Langenbruck,1.1341167144698423,-5.498942002703058,10.120727785497916
2889,Lauwil,-1.7083274112249731,-0.042986026793923736,3.24574769177097
2890,Liedertswil,-11.399478083407724,-5.485122263793029,0.00620461796596728
2891,Niederdorf,-4.088884632281925,-1.5861908490621444,2.3548083655888234
2892,Oberdorf (BL),-1.7649081422555555,-1.0072756839016093,4.981415673121133
2893,Reigoldswil,0.9037941807982784,-3.3366721450107795,6.360581036209727
2894,Titterten,1.5682097057849493,-0.8646733220419704,5.481438003935277
2895,Waldenburg,-3.557028460012952,-5.605959312927835,7.122790726354089
29,Flurlingen,5.266833295184831,9.331387942410325,6.941764936161246
2901,Gächlingen,-7.056106934689461,-1.1742812919092724,1.6342927290724738
2903,Löhningen,-6.4363206475527655,3.170231739433736,1.024437984142017
2904,Neunkirch,-1.4152888651890585,0.8329331343670721,4.293758538525298
291,Andelfingen,-5.117088653579422,5.538191286209124,1.474652522836516
2914,Büttenhardt,-4.828579791660852,-0.9583681746788095,2.5937482087811254
2915,Dörflingen,-5.781114402823123,0.14936347458362087,3.078816808722475
2917,Lohn (SH),-7.148955510233976,-0.6871738110307891,2.0677871574057147
2919,Stetten (SH),-4.387417748166212,7.752904569772855,-1.14699336699519
292,Stammheim,-4.258621812959394,3.195504022746734,3.538260340525423
2920,Thayngen,-6.742418882909443,-2.7573279566250015,2.201252887760184
293,Wädenswil,1.4627335211095107,5.756691184587225,5.599340783958011
2931,Bargen (SH),-10.289264048234037,-7.537875144034058,2.821209359950933
2932,Beringen,-4.961750864228219,-0.7594576013870361,2.078132626085943
2933,Buchberg,-6.309392300104178,3.365260244733785,0.9725144875387204
2936,Merishausen,-9.730721612297103,-1.5410355712635655,-0.23124556472129362
2937,Neuhausen am Rheinfall,-0.4064522250713544,-3.3825874217767407,7.692846345082943
2938,Rüdlingen,-5.5591553469152934,1.5193032241350135,2.5595847659522293
2939,Schaffhausen,5.412842261351868,-0.9971632423939382,10.301299338716676
294,Elgg,-1.5903481626644504,3.2468624328614912,5.0769724081436465
295,Horgen,1.66690383405347,6.872952642683248,4.286016266911166
2951,Beggingen,-16.588301174423275,-3.6382163207806593,-3.2253137354588572
2952,Schleitheim,-10.519605011279682,-0.6818544154695775,-1.4423772335906055
2953,Siblingen,-3.5535001122305863,-0.33312184365855646,3.5338490053838063
296,Illnau-Effretikon,1.15652136981062,3.8141657358952763,6.514924524682774
2961,Buch (SH),-8.105610960120126,-7.148741486815575,4.30180947165358
2962,Hemishofen,-6.870219443946415,-3.9303843601999877,4.428139923304314
2963,Ramsen,-9.398408645803869,-3.0412002414922847,0.6700631364674372
2964,Stein am Rhein,0.19339091608160974,1.0360392874367794,6.629274898469351
297,Bauma,-9.248075201495233,-3.395927985545007,3.8483398150167814
2971,Hallau,-8.713595851210078,-0.5670363309801557,0.9133456449950033
2972,Oberhallau,-13.971785455466023,-5.5637307400557345,0.3816140336377018
2973,Trasadingen,-9.203593768208696,-4.825515662642257,3.81552433242082
2974,Wilchingen,-7.524824498474229,-0.02915167384066602,1.8269322865932793
298,Wiesendangen,-3.721885501537229,7.281539293721664,1.4143008466961193
3,Bonstetten,4.692292358676909,8.186981902880992,7.205292408456107
3001,Herisau,-3.281848049107087,4.470282899337721,2.7284963685002617
3002,Hundwil,-15.871691674307126,-2.930788179239618,-2.636054834778946
3003,Schönengrund,-17.65359312664912,-2.5740765216000354,-2.787169477222276
3004,Schwellbrunn,-12.274726129792338,-2.2454368440783425,1.1263894880467524
3005,Stein (AR),-6.0609022648359305,3.4573755302931457,1.9776511205124327
3006,Urnäsch,-13.539217817550668,-2.8131423948125143,-0.3470977808507987
3007,Waldstatt,-9.694855300896863,4.489585497886592,-0.9154197973539496
301,Aarberg,0.3338186088629397,5.914587715020453,2.3334625880175
302,Bargen (BE),-1.5166899073583684,1.669903212084231,2.3083621904811995
3021,Bühler,-9.0646217783845,0.6000095149721729,1.9737855088770195
3022,Gais,-2.2571797102141695,4.365679988377715,4.966461077514939
3023,Speicher,1.8696934182310954,6.3602530476089,5.36066163556791
3024,Teufen (AR),-2.2777499795562,9.070007346999166,1.5852824915345014
3025,Trogen,9.22252562975231,2.4240494428615826,11.351338696340779
303,Grossaffoltern,1.074020869812428,5.145999728734702,3.572274158931628
3031,Grub (AR),-3.5663182301529432,-0.4041314892837189,4.732640789627678
3032,Heiden,-2.0673667288488473,2.477640392306308,3.9598257776290344
3033,Lutzenberg,-8.238168492081938,-4.313643382327447,5.175583425163718
3034,Rehetobel,4.285200645897372,2.1458404411251926,9.908846109506984
3035,Reute (AR),-6.842003588233286,-4.865325429907686,6.587155014909441
3036,Wald (AR),0.35200050853787185,-1.8230701676084167,7.3453994488977115
3037,Walzenhausen,-6.827578816001864,-4.891444465266411,6.235717347649581
3038,Wolfhalden,-6.75279989870212,-3.2885281148749277,5.254795417026047
304,Kallnach,-5.246096777875013,2.5146651433815017,-0.005396862727916616
305,Kappelen,-6.22880685178949,0.8378241699715796,1.421789672584464
306,Lyss,2.9790978640921346,4.718193715805463,4.194354705428103
307,Meikirch,6.603626946609286,7.379412313734599,6.684719599183594
309,Radelfingen,-0.07564444815656814,1.0057994410266542,3.984653190897163
31,Henggart,-4.7900921811261,5.707623319580228,1.7903786176649625
310,Rapperswil (BE),-1.9966562677168809,3.4710233489960247,1.1786921380811168
3101,Appenzell,-9.194990605064412,5.8962538456834075,-2.570538102841732
3102,Gonten,-16.00026102292283,0.4384783035245851,-5.4013447768567
3104,Schlatt-Haslen,-13.716651051751025,-0.10341674221055491,-2.4378365594936535
311,Schüpfen,4.660320351947607,4.657502211333417,5.291250750635678
3111,Oberegg,-9.943726339651874,-1.1664944097657328,-0.3954416564021147
3112,Schwende-Rüte,-12.486921345178157,4.9298270664940835,-4.278298239990598
312,Seedorf (BE),-3.864083146799256,2.64678553903891,1.0071011187911463
3201,Häggenschwil,-7.633961564181319,4.708343578636334,-1.4923240712688473
3202,Muolen,-9.36257810399879,5.60199419212574,-3.2210605305475313
3203,St. Gallen,8.261200522880339,5.0409447405114305,9.807401293892294
3204,Wittenbach,-3.701419987817389,4.505915925247912,2.0404201736352086
321,Aarwangen,-3.617523958197424,3.1866208408505172,1.374559270724825
3211,Berg (SG),-5.073426649775632,3.024663778933231,1.9785310046656406
3212,Eggersriet,-1.3403955321729668,4.7717605322947865,4.071344345192787
3213,Goldach,-3.2187078383358845,3.9007905935581793,2.9469565594635565
3214,Mörschwil,-4.295209795294147,11.53908635910422,-1.3439176807377815
3215,Rorschach,4.065644803923347,1.777916108528399,8.83291704209345
3216,Rorschacherberg,-2.9746922816521804,2.576818325090602,3.9808290294149256
3217,Steinach,-4.611850543828825,2.111391748845816,2.2931072638695515
3218,Tübach,-2.6753807995355254,7.894721736537333,0.6431011375124058
3219,Untereggen,-4.801411692142021,3.107903515440928,1.7560717168820397
322,Auswil,-11.775933352655619,-5.6948162785275445,0.7913667023507235
323,Bannwil,-7.313870444928195,-6.4357302249053765,2.497087695393768
3231,Au (SG),-5.822496088132754,2.8345634044312953,1.9218351018953375
3232,Balgach,-5.333917314986094,5.515809539486366,1.2780599752210695
3233,Berneck,-5.182669738830519,5.146428206979296,0.7943668848911631
3234,Diepoldsau,-8.397086429095749,2.011515726152468,0.31974165853219705
3235,Rheineck,-7.226478813979518,0.36905056826521926,2.182083204667696
3236,St. Margrethen,-9.248314156475189,-1.2756647303568875,0.9654869952188534
3237,Thal,-6.899243555133549,1.7665098500269805,2.2475148339866005
3238,Widnau,-7.211287259926221,1.982102001883506,1.0633193435873127
324,Bleienbach,-8.020730075419959,0.13940793037782526,-1.6806776658596527
325,Busswil bei Melchnau,-13.112067543911357,-0.6923065796555871,-1.4042003819070064
3251,Altstätten,-8.413632910373234,-0.07286354140476756,2.099269259254965
3252,Eichberg,-14.30871347746965,-3.4866857957888215,0.502347010746635
3253,Marbach (SG),-5.420461277677821,0.5437653876332591,2.5537031737748497
3254,Oberriet (SG),-14.87379165385882,-2.8349477627075883,-1.701801610364075
3255,Rebstein,-6.563929431959916,0.47212339332349545,3.0616587290637716
3256,Rüthi (SG),-13.441371690862944,-2.655183130335959,-1.4275135386692503
326,Gondiswil,-12.461613411427814,-1.1054494693524968,-2.641975350320295
3271,Buchs (SG),-1.806964855786995,1.0365239133756714,5.330809129687911
3272,Gams,-7.082685494724244,0.881073812809442,1.4746802999286708
3273,Grabs,-3.0123108841207333,1.5832306449341726,4.339378588969236
3274,Sennwald,-7.817941220284382,-0.9862728981121826,1.9715660679659197
3275,Sevelen,-6.1589857525185305,-0.6773838553819302,3.2208560510041853
3276,Wartau,-6.277071870613347,1.0741285862038399,3.88817617927962
329,Langenthal,2.475370531299308,5.0834048280086925,3.982458507990813
3291,Bad Ragaz,-5.617706193580707,3.9364968687678745,2.022472572672321
3292,Flums,-14.222827658532095,-5.299898843399438,0.46946830191290573
3293,Mels,-11.060823505311692,-1.7858402098247514,0.27288120973579294
3294,Pfäfers,-9.15184202134906,-1.2424825340886205,0.0863588536015553
3295,Quarten,-12.641750932557397,-2.9699396625077905,0.4268511097757158
3296,Sargans,-0.9778139372667859,2.199649945917187,5.247866974582538
3297,Vilters-Wangs,-8.024151674558658,-0.37656562326678306,1.5595599280913486
3298,Walenstadt,-5.979843532545894,2.623551211615854,2.6754376615108058
33,Kleinandelfingen,-4.426047291667485,3.400965462526576,3.1842515982792805
331,Lotzwil,-2.6564876317854975,-0.5208266228503874,2.137428777553858
3311,Amden,-8.238691860051492,1.2355641055889073,1.9012937563780783
3312,Benken (SG),-13.348341444995768,-1.813717915527976,0.16521234459361947
3313,Kaltbrunn,-11.73121447902436,-2.2992650301511905,1.4481329096346467
3315,Schänis,-12.010460077091988,-2.066393040663869,1.8612196886213137
3316,Weesen,-3.095441479068437,2.310355644832611,5.4017334590415444
332,Madiswil,-7.536473036944018,-0.6140706269172747,0.02370682285852865
333,Melchnau,-5.354468958327061,-0.2739776625184431,1.4338767126164815
3338,Schmerikon,-4.5204167616047,3.1565625236360733,3.361029961943765
3339,Uznach,-4.158132258119419,4.584235746935246,2.398748192309203
3340,Rapperswil-Jona,1.5873180690046904,7.047326140161763,5.220749129565051
3341,Gommiswald,-11.168807075228653,-0.9440072520984966,0.8865353290691715
3342,Eschenbach (SG),-11.425062699979312,0.13669972064916752,-0.5319870370722867
335,Oeschenbach,-11.74314414507145,-6.097392527465287,-1.0531019855025132
3352,Ebnat-Kappel,-6.737059101743905,-0.2696607004228796,2.4032913556174544
3359,Wildhaus-Alt St. Johann,-10.579422862387577,1.0507645127898178,-0.888024619702852
336,Reisiswil,-16.059597607954775,-5.035994655085557,-4.511031086767795
3360,Nesslau,-9.1931537610187,-0.391405845426347,0.5394132243376552
337,Roggwil (BE),-1.9687807207489019,0.06964513537337501,3.5997207873262207
3374,Lichtensteig,-1.478541569920109,2.933930475912219,3.9412854383292455
3379,Wattwil,-5.095179227086354,0.224073195771618,3.0462603496563863
338,Rohrbach,-7.954873395764077,-4.8919455450477,2.013475630040867
339,Rohrbachgraben,-16.2965453431412,-3.7122403947131657,-3.431738175566442
3392,Kirchberg (SG),-9.204255929449838,1.8462069360304827,0.17475337472410854
3393,Lütisburg,-11.333653811459206,-0.009738117322848657,-0.026769286337528845
3394,Mosnang,-14.061374208261451,0.20624231803864876,-2.8899599838068077
3395,Bütschwil-Ganterschwil,-12.616854123186132,-0.8637329693208597,-0.319356338207382
3396,Neckertal,-9.633507258195905,-2.690938634642142,2.3640422819231874
34,Laufen-Uhwiesen,-4.586583390224314,5.283485572806489,2.434570513966037
340,Rütschelen,-6.347260719417336,-0.946412261480906,0.6668659150556295
3401,Degersheim,-2.8472047388919317,2.425048149380349,4.989127710788772
3402,Flawil,-2.417823877507671,4.220170525520448,3.6548827944625875
3405,Jonschwil,-9.418001032542286,2.922868170385133,0.009914734367232829
3407,Oberuzwil,-4.51825245212769,4.759855926696196,1.8412253030217476
3408,Uzwil,-4.875747109096052,2.9918202936991882,2.5700279470619662
341,Schwarzhäusern,-6.87587120108246,-2.6099321406585068,0.8031824129261144
342,Thunstetten,-4.762516266147685,-1.1503883165721052,3.1875430941571636
3422,Niederbüren,-15.852890930468266,1.323549023692965,-3.8054344676991088
3423,Niederhelfenschwil,-11.267649704962247,4.306992544225648,-2.9004600297812893
3424,Oberbüren,-13.377101594004046,1.0111238796767992,-2.3337220369783003
3426,Zuzwil (SG),-8.107583329504164,7.04357084506172,-2.13870100579658
3427,Wil (SG),-1.4308587625484679,5.920766412611991,3.4121360981852034
344,Ursenbach,-11.745652863520702,-1.8786457913664814,-1.8127838086728665
3441,Andwil (SG),-6.419035406108759,9.55863214435109,-2.5833015387922975
3442,Gaiserwald,-2.994925270264826,8.392113506894182,0.4872396092857068
3443,Gossau (SG),-5.414780732661939,5.462737099928975,0.48968516612170043
3444,Waldkirch,-11.656769048373997,3.636549250914145,-3.643529688529434
345,Wynau,-6.160770870786114,-3.521454457978995,2.2578378731573228
35,Marthalen,-8.107161038285321,-0.0160863228905494,2.621639810737699
3506,Vaz/Obervaz,-3.350359605561669,6.279160664829301,-2.4436078585626397
351,Bern,21.00360021090224,4.505904680572197,17.079740326151942
3513,Lantsch/Lenz,-2.4435590815319856,9.776960740939176,-3.837052348874272
3514,Schmitten (GR),-7.388841053162514,0.9333352407813695,-2.0178936427090464
352,Bolligen,7.655710669063236,11.354283271836808,5.19411875186768
353,Bremgarten bei Bern,12.045723591395246,10.881340005680672,9.129975198879942
354,Kirchlindach,7.594792131972703,9.85294907411485,6.901113035860307
3542,Albula/Alvra,-2.5828685264227524,0.43629585784200103,2.0975117695542775
3543,Surses,-0.2663683906130883,5.493260773280894,-0.3148821948932578
3544,Bergün Filisur,2.1411560241086116,4.8324594611041,3.044668467105244
355,Köniz,10.936396778346209,6.274739471322479,9.546547861268332
3551,Brusio,-5.131911169817676,-5.051472476203093,-1.871363839902801
356,Muri bei Bern,6.636120573758617,13.372643684467642,3.61322366751196
3561,Poschiavo,-0.45248865120250226,1.4805971363621027,-1.5727998935051637
357,Oberbalm,-8.175454719290858,-6.757464734155384,2.3264907739857184
3572,Falera,-4.822681829304317,9.235571637576015,-3.5398021118538887
3575,Laax,-2.85019997069512,10.626558519324236,-2.420045146973553
358,Stettlen,4.445970431576138,9.659147365410348,5.0075000058383505
3581,Sagogn,4.941180469689253,3.4270529744736957,5.084289008804042
3582,Schluein,-3.2844714795323395,3.156094740998377,-1.4469368120112331
359,Vechigen,3.3811066878253273,7.163271162259607,4.123583614855569
360,Wohlen bei Bern,10.262981005079839,8.36640913236913,8.67261099347999
3603,Vals,0.07211401881948232,12.285015999536306,-2.6461216902743256
361,Zollikofen,6.338138079078832,7.0757339467118365,6.416716800082207
