geo_id,geo_name,factor_1,factor_2,factor_3
4091,Auenstein,0.3145145330158995,-1.180993354525219,0.16620913403659168
2822,Augst,-0.10387466472904824,-0.14387093523200317,1.0507143813179516
6191,Ausserberg,0.6477502175024763,0.25277741272662063,-0.7061882638824242
322,Auswil,1.3419137339383262,1.092724529051618,0.182814812771908
2173,Autigny,-1.1773251051043254,0.6089588499403494,-0.7289241090583076
4223,Auw,1.083642456156497,-0.519257412192906,-0.7545261595509796
5324,Avegno Gordevio,-0.6149384803451975,1.8832299550904896,1.6109640528612648
5451,Avenches,-1.2477250385122116,0.3426186177738518,-0.6843228291529752
3681,Avers,1.038486584171359,0.38965549459161253,-0.34457944168973453
2174,Avry,-1.3526400586673935,-0.12493183070591841,-0.36793857945525454
6603,Avully,-2.1014781732534322,1.5030990747382416,1.1999165992520633
6604,Avusy,-1.8279272650282186,-0.27301126459895153,-0.6370502177927323
6082,Ayent,-1.2533166543771876,0.8503772075418219,-0.6753132226951941
1701,Baar,0.3181666962259632,-1.2945541388018207,0.08533835935842127
51,Bachenbülach,0.18788994232612502,-0.8952112999188548,0.8119220328130698
81,Bachs,1.1264814602923567,0.08363112470869369,0.1077203544464713
3291,Bad Ragaz,0.5926245474834911,-0.7362834915130511,0.4718246154175134
4021,Baden,-1.0476504567967166,-1.9535651251301527,1.6083696485352854
5242,Balerna,-0.6455760404146569,1.9542361813501645,1.696758697070442
3232,Balgach,0.5693541751650366,-1.0345927154960048,0.24499460274120108
5744,Ballaigues,-1.4291583102939016,0.80544276880775,-1.2678114464811536
5423,Ballens,-0.8181451674705107,0.08522616255886095,-1.9819522719875184
1023,Ballwil,1.059653603200089,-0.7298438979492591,-0.541928551049736
2541,Balm bei Günsberg,0.023021587581704892,-0.7144265341171414,0.3727509141326074
2422,Balsthal,0.6365009617353717,-0.2370062236439081,0.33215001053646465
6281,Baltschieder,0.4789970055866337,-0.4946468096240463,-0.7714187008696431
323,Bannwil,0.7906453071104446,1.0706316321533385,0.5918254602526849
6605,Bardonnex,-1.9179411987923638,-0.2215748246392691,0.06318010647560769
302,Bargen (BE),0.27435114943795685,-0.19449250611087812,0.24636491471694652
2931,Bargen (SH),1.1293262306338154,1.3512915734600133,0.8934896291298301
2162,Bas-Intyamon,-0.81222827600733,0.9393142960633628,-1.0215513597569872
4536,Basadingen-Schlattingen,0.9785316884039371,0.4924968047084937,0.7208854350389172
2701,Basel,-1.4980731800676397,-0.5983264557955299,3.059672720246911
6807,Basse-Allaine,-0.8531377069766913,1.5072802006268402,-0.9480698794777166
6812,Basse-Vendline,-0.6946878821892889,2.4187309531278194,0.753086073740089
52,Bassersdorf,-0.023598654753071584,-0.9955451045034108,0.901594332740909
5703,Bassins,-1.551108752171995,-0.22279894315566434,-0.8426907391162923
5745,Baulmes,-1.8701674409629838,1.1521650180859484,0.4415617684826723
297,Bauma,0.9905338201819556,0.5121639426715688,0.9367603329619076
5746,Bavois,-1.4479079589099997,0.8922955811649901,-0.790143587892402
571,Beatenberg,0.9009845223235041,0.5696834273524851,0.5599754613752891
1501,Beckenried,1.0632878454561736,-0.6171796338242884,-0.7165431043982367
5148,Bedano,-0.3291697411532328,1.9463654053267592,1.1176418202658365
5063,Bedretto,0.8649852525545532,0.9549125039573634,-0.5469583620708821
2951,Beggingen,1.7324158194013077,0.8224945348353196,-0.5028865860431206
5704,Begnins,-1.4793335448165823,-0.6023460349615065,-1.0365676296180446
4224,Beinwil (Freiamt),1.3810283673492199,-0.07431997218551153,-1.0299345914495013
2612,Beinwil (SO),0.9814267036146735,0.5784290794371097,-0.4440431763197585
4131,Beinwil am See,0.496794111068902,-0.33433124168424333,0.9668950628415149
2175,Belfaux,-1.5356455531779014,0.1843340910177094,0.024590861927490066
2542,Bellach,0.3859965054155559,-0.38699810244608723,0.6374549869037753
6606,Bellevue,-1.5359866081815288,-0.295263914627012,0.05420508945389192
4022,Bellikon,0.4126497345675431,-1.2078549522977182,0.10220599128857866
5002,Bellinzona,-0.6803091957689911,1.4374763994435351,1.2421257070501213
732,Bellmund,-0.128721570276018,-1.7148318258465345,-0.005142732614288811
6052,Bellwald,0.09317618520532392,-0.3838406375026874,-0.5742747751758672
2053,Belmont-Broye,-0.9088333645855216,1.1645406733619172,-0.3162952264865056
5581,Belmont-sur-Lausanne,-1.9245674334141685,-0.7858803371441943,-0.7102007345905488
5902,Belmont-sur-Yverdon,-0.9411366092342897,0.15593907931158305,-1.7298017537200632
861,Belp,0.008541833162987318,-0.7025654837355356,0.686299758964559
681,Belprahon,-1.0558732931783494,1.3014173405393197,-0.2925670945871753
3312,Benken (SG),1.4383195838659075,0.3173997118702651,0.11127494120649119
22,Benken (ZH),0.9276043305666829,-0.009272765128819553,0.12050543570647505
2882,Bennwil,0.7501946445430813,0.5186970705883388,0.11368587026098055
5512,Bercher,-1.4513788094911622,-0.06134786157734012,-1.3552358557213697
3211,Berg (SG),0.5911810126111628,-0.6165635701982832,0.4011753363115818
4891,Berg (TG),1.0814720115631908,-0.6640091039734247,-0.39437529415146516
23,Berg am Irchel,1.056824403223438,-0.4689778219090621,0.30632434498557415
4023,Bergdietikon,0.6987134717686184,-1.6677603070848734,-0.22403118457233753
3544,Bergün Filisur,-0.16096757688353405,-0.9655853866535387,0.4973492986738657
4062,Berikon,0.26741427963294045,-1.1448068593853418,0.39778264131737606
2932,Beringen,0.5478381406131393,0.10100576138044512,0.5398416378107109
972,Berken,2.035494166962401,-0.0364375232367323,-1.9295384271839124
4801,Berlingen,0.35162120827967186,-0.6576095547020654,0.6708833225267178
351,Bern,-2.2299933685553874,-1.3016151204896496,3.686944821758812
3233,Berneck,0.5633703142156116,-0.8979116490686149,0.13829723504714778
6607,Bernex,-1.9799026865008273,0.07423249482249392,0.45517481509188046
5424,Berolle,-1.6167332894260942,0.21211567429062947,-1.0062178638085526
1081,Beromünster,0.7932442763945065,-1.1031015307967351,-0.7568370537196952
4226,Besenbüren,1.0357568757084699,-0.20825606947880654,0.06918818145070518
973,Bettenhausen,0.7451315066702783,0.4272418077906807,0.22888456135262988
5471,Bettens,-1.3304369462673011,0.14034984622674843,-1.459713692968388
2702,Bettingen,-0.06579670400994767,-1.96175940564646,-0.2737443051940242
2543,Bettlach,0.5779585746312492,-0.38554419236683063,0.07820280085436326
6205,Bettmeralp,0.31312344468487185,-0.4945794631408227,-0.520075161493809
4716,Bettwiesen,1.289577226467364,-0.0982986986372444,-0.31009055613090863
4227,Bettwil,1.251331325815557,-0.1717801570954362,-0.5364489768252891
3781,Bever,-0.5609315539983009,-0.9339959654421274,1.2937649684501653
5402,Bex,-1.534826441545738,0.9272471728772425,0.09925321877488827
5281,Biasca,-0.18475972234949134,2.400271601174864,1.3634130551487371
2513,Biberist,-0.21331645680468952,-0.4340493715007268,1.3875274723077415
4002,Biberstein,-0.19446677487667066,-1.1455343904189565,1.0711561638447558
4721,Bichelsee-Balterswil,0.8220868253743644,-0.12826849008227134,0.15418080563134046
2764,Biel-Benken,-0.28843193057106925,-1.8788496206203622,0.0721391916192909
371,Biel/Bienne,-1.6415540355109777,0.1169604608695505,3.0699232386920747
2445,Biezwil,0.9872216794873577,-0.008565601339043947,-0.11536922451853432
603,Biglen,0.12548856436661862,-0.7006639928817594,-0.1740246271539711
2063,Billens-Hennens,-0.7800533646077963,1.272058445015462,-0.31221598960861896
6054,Binn,0.3648196241557774,-0.4450186777266008,-1.2947592562490045
2765,Binningen,-0.668205013997029,-1.612556694686175,0.9613145095518572
5151,Bioggio,-0.1438707190560543,1.0327729824228782,0.5429907983578666
5903,Bioley-Magnoux,-0.07862177422432301,0.6591138412883012,-2.0974056627456563
242,Birmensdorf (ZH),0.029960207437567485,-1.5407651905908106,0.7078966975020038
4024,Birmenstorf (AG),0.5313287240889657,-1.222114206334718,-0.34696413497740364
4092,Birr,0.740180566705784,-0.23178775176401994,0.3198888123497641
4093,Birrhard,1.01120452170296,-0.18797860110120015,0.05894878128437702
4132,Birrwil,0.6946721515813552,-0.38518919944267355,0.5016922001525204
2766,Birsfelden,-0.8071628723908788,0.20958550721665706,2.474443901478606
4901,Birwinken,1.1803564839227842,0.5418842862560908,0.6865260671001557
4471,Bischofszell,0.6857296065263331,-0.46026763061472875,0.278701790746836
5154,Bissone,-0.21569200245805983,0.9776633468635307,0.7517750747247961
6172,Bister,0.29424468786174457,0.8296642632783985,2.330509150633617
6173,Bitsch,0.38117448591715736,0.3975671660589404,0.09128991524673144
5425,Bière,-0.7886365795628267,0.8648890111360864,-1.5729841854766962
6192,Blatten,0.5812164504070885,0.11122321466463525,-1.2581706189118986
2781,Blauen,0.25743845304955887,-0.12398668936842822,0.8849351503824228
324,Bleienbach,0.9677033930656285,0.25857742230971836,-0.5524725390217218
5049,Blenio,0.3831620693529755,1.746957219854391,-0.250863123299089
5892,Blonay - Saint-Légier,-1.6334127999852392,-1.027206396190993,-1.2187185566197465
922,Blumenstein,1.0630051512864187,0.8621633705637326,0.19655736002288532
5747,Bofflens,-1.2134962443794615,0.8954517857172691,-1.4622026993871238
5705,Bogis-Bossey,-1.5164234125999225,-1.7451359302569975,-1.5910229277914514
2238,Bois-d'Amont,-1.3931912681173935,0.4697609276589479,-0.25310920043717605
2514,Bolken,0.12187338297625926,0.08126202051504301,0.6360297458523828
352,Bolligen,-0.7824128584945265,-2.13317726980497,0.9163646715641607
791,Boltigen,1.5915845485078188,1.041492058531091,-1.0924036498851544
3721,Bonaduz,-0.029659131050991116,-1.016995672087765,0.5587084487900367
6774,Boncourt,-1.1446633118425733,1.1352863593552227,-0.7539135128619491
2571,Boningen,0.7587432134838561,0.5941477083820199,0.7131247856478842
4192,Boniswil,0.7971437715202278,-0.2225211772640042,0.5492179529331711
3,Bonstetten,-0.4650483377578693,-1.5176101961106825,1.3795441043889418
5551,Bonvillars,-1.132731247291469,0.3245325653342137,-1.230783296829421
82,Boppelsen,0.5007470631109916,-1.3628617363121183,0.15471979989194592
5706,Borex,-1.428464221639306,-1.5328075048404552,-2.090815940606484
5304,Bosco/Gurin,-0.057695006180859834,0.8956689830200032,-0.34723573417209297
2323,Bossonnens,-1.4509659728101463,1.0140199373603993,-0.19301337472166188
4228,Boswil,1.091318666602219,-0.23366082879657948,-0.3385372651407084
5514,Bottens,-1.0636461255224525,-0.11502722271995301,-1.5595753832721027
4273,Bottenwil,0.9850283906810854,0.390485954044905,0.1788960759039196
2123,Botterens,-0.39561287725847644,1.900060236635538,-0.5053804603409751
4643,Bottighofen,0.08724059631671768,-1.614579038167133,0.44984930388595645
2767,Bottmingen,-0.430972236213344,-2.117003314384677,0.14107051967180237
6404,Boudry,-1.7458616324521337,0.3087746056355216,0.547037793970466
5426,Bougy-Villars,-1.055397010365776,-1.0916382191703384,-1.5445633018498488
5661,Boulens,-1.2440610514151205,0.6768899019146147,-0.34120446029678075
6032,Bourg-Saint-Pierre,0.27574843998693593,0.6655628176986789,-3.1292920096726453
5613,Bourg-en-Lavaux,-1.850522006244394,-1.0265734896793832,-0.9019155261239339
5472,Bournens,-0.887006820202246,0.26982646473103367,-1.4279290000707352
6703,Bourrignon,-1.2394430043336135,1.1813983328643607,-0.4185704260609486
5473,Boussens,-1.486846889384902,0.5321491191852528,-0.7305647771361009
6131,Bovernier,-0.166500357129475,1.1312132261237409,-1.9949074239069988
605,Bowil,0.9473406233778777,0.5864536396224662,-0.37322499955690414
6702,Boécourt,-1.4073452887894569,1.3947517752362781,0.3153737665880288
4723,Braunau,1.397239975742152,0.37584710606383703,0.012395016728936146
3792,Bregaglia,0.05311555825394414,-0.9810956719898023,-0.4764537652595985
5269,Breggia,-0.6335642036130635,1.5034574864851857,1.1288882725010456
3981,Breil/Brigels,0.35748802955690095,-0.6969705010487358,-0.4082337294824918
2613,Breitenbach,0.31105918560131707,0.11979841022387581,0.7784002226101281
5622,Bremblens,-1.3469682644589018,-0.8340602824445618,-1.6628468459633803
4063,Bremgarten (AG),-0.05911643520920151,-0.7644395219144541,1.3440715867783208
353,Bremgarten bei Bern,-1.2631202057722282,-2.1579148707030265,1.8630062359414499
606,Brenzikofen,0.8475616106327476,0.5464397195643776,0.7110958891804513
5515,Bretigny-sur-Morrens,-1.6407273999716419,0.4342200033445731,-0.5894920113311051
5748,Bretonnières,-1.3694475807298616,1.1374486890808166,-0.47714508787937304
2883,Bretzwil,1.1204205180108353,1.2951561718573674,0.4988402093483693
573,Brienz (BE),0.5438165707838245,-0.09753419540028156,0.3933012042557266
574,Brienzwiler,0.9590296163259485,0.7949815713061409,0.4518280553502061
6002,Brig-Glis,0.2164694588477833,-0.6998851578040446,-0.14902152425765786
5096,Brione sopra Minusio,0.0042201161513998045,0.2616767633657898,0.035306883612752006
2782,Brislach,0.7231527172528899,1.2740883541045271,0.918634433517831
5097,Brissago,-0.10632660539589327,1.1723925119849925,0.982919457338031
4274,Brittnau,0.7490133681079972,0.21355907518961986,0.5414438355294379
2124,Broc,-0.8791574189634179,0.815860333446327,-0.8138742305055189
6433,Brot-Plamboz,0.03157340383402173,0.7847110281394248,-2.017726039638319
4095,Brugg,-0.30098736111092983,-1.2215556955593332,1.2971086909121654
4193,Brunegg,0.8671192165092232,-0.22069688719136285,-0.19106647406800945
5160,Brusino Arsizio,-0.5164779537120648,1.2008753954358091,0.857078077047457
3551,Brusio,0.5677684824030026,1.1011623339090528,-0.23070063127736043
733,Brügg,-0.36919052647898276,-0.018989785084606473,1.6236546288781188
2292,Brünisried,0.6817843187335276,0.5303834818928155,-0.41400277259120877
491,Brüttelen,0.5892506380511373,0.22471929377164987,0.18862849098572937
213,Brütten,0.3556593679649149,-2.002369279718602,-0.162808881298837
2823,Bubendorf,-0.2688409803121496,-0.6794417609285142,0.8685800779737246
112,Bubikon,0.261436077776679,-0.5441606946120568,1.2943667914116646
2961,Buch (SH),0.8748967941739251,1.1659898462396725,1.2360044115344822
24,Buch am Irchel,0.9709232154753455,-0.8725460078366617,-0.2521320365451774
2933,Buchberg,0.6870114757949067,-0.5822323881575562,0.2142382845019334
2465,Buchegg,0.2263020514636542,-0.683465729346142,0.37581297608865544
923,Buchholterberg,1.7913282883116308,0.6960341608739823,-1.3015540620863362
5623,Buchillon,-1.1083038995858852,-1.3794130722633655,-1.5490164641742372
1052,Buchrain,0.11373483765484121,-1.37463908178358,0.1942733658663225
4003,Buchs (AG),0.09815675951125959,-0.8261600649530294,0.9393982240520339
3271,Buchs (SG),0.23307777580717226,-0.2677590168459563,1.2128177918779066
83,Buchs (ZH),0.5437682361616697,-0.5586011278006002,0.31992657035463157
2843,Buckten,-0.14376197913349437,0.7998751668393251,1.696039289958025
2125,Bulle,-1.2509384047938883,0.46752862510347165,-0.16523800805891903
5552,Bullet,-0.947680560751369,1.1444589027926964,-1.3203508136816489
1502,Buochs,0.9514829359173776,-1.051921030575873,-0.9675437047169683
6778,Bure,-0.2791328569572097,0.9707024465042448,-1.8472167948492166
2783,Burg im Leimental,0.08996448053381405,0.3034509614121191,1.2667645272759331
404,Burgdorf,-0.9246463968153228,-1.102472205419497,1.883581219562206
863,Burgistein,0.4990828374403649,0.6628786621786595,0.9788952883340044
5852,Bursinel,-1.2678685106087355,-1.028328680499572,-1.8989638950470227
5853,Bursins,-1.6577594370728743,-1.2118894630898556,-1.7154977001428342
5854,Burtigny,-0.9499890393945504,0.04971538392159057,-1.5508156692831698
3804,Buseno,0.5586129674054058,1.061837576123528,-1.6092350592846458
5624,Bussigny,-1.9279023264876052,0.3673014665520875,0.0054052310319757275
4921,Bussnang,1.2610600366635305,0.2616958933202384,0.1096041026158724
325,Busswil bei Melchnau,1.4798131433533561,0.23460538478377252,-0.18389889831131292
5663,Bussy-sur-Moudon,-1.248819410549093,0.754309174441184,-1.559898327554441
1083,Buttisholz,1.027033934998447,-1.0262500761064346,-1.0151399230768094
4230,Buttwil,0.5175296882211408,-0.23270115681237397,0.6697082549008757
2844,Buus,0.6238305839789462,0.33863399630099267,0.4409240006091174
111,Bäretswil,0.8914216184239988,-0.07149409241214351,0.6704420683130772
403,Bäriswil,0.07901057595440318,-0.46673070137509964,1.26062676418431
2611,Bärschwil,0.6341107828247537,1.118527062383607,1.7428478260061275
533,Bätterkinden,-0.45172560958693064,-0.5746940567624826,1.2949837713821364
2471,Bättwil,-0.15624266107211107,-0.6372267887681277,0.5477229737577857
2842,Böckten,0.11495181862947046,-0.3095925996851907,0.7327520740271838
572,Bönigen,0.31225591129726865,0.11223520195010328,0.6907024864913073
2295,Bösingen,-0.1349847478083795,-0.9443868536393953,0.04840734552671653
4303,Böttstein,1.27157522987427,-0.11830360545110818,-0.6459550627923906
4124,Bözberg,0.7552262127905454,-0.11715128942819748,0.500934625694983
4185,Böztal,0.7817050139868446,0.14956450784117836,0.08914711824753946
382,Büetigen,0.599669168911816,0.30991409899727346,0.7727400365211939
734,Bühl,0.5269852968720224,0.054669319628130986,0.42728596739502
3021,Bühler,0.9466375588011682,-0.18773416241126567,0.4956931106310593
53,Bülach,0.03781239854987699,-0.6480200191455828,1.2304611713808866
4229,Bünzen,0.952665763661831,-0.04042365088174467,0.33873589136528115
6193,Bürchen,0.2355874366576169,-0.593335131787019,-1.2005983698055092
2472,Büren (SO),0.2190773295860961,-0.1293537826430724,0.4253953225508362
383,Büren an der Aare,0.1261738193349174,-0.6069530051079288,0.5554175717112653
4911,Bürglen (TG),1.0859643703819861,0.09466346632502375,0.2656887880083938
1205,Bürglen (UR),1.021058966920332,0.3293570507969663,-0.254798771380911
1082,Büron,0.9333779953220462,-0.39522118408117485,-0.3115719245944796
2614,Büsserach,0.7847511974204987,0.6733341476975229,0.5385942411239794
3395,Bütschwil-Ganterschwil,1.3427787161487443,0.1069826527881661,-0.14481709757975442
2914,Büttenhardt,0.5813085962627644,0.18353631581998595,0.6180254953982699
4064,Büttikon,1.2483733752812078,0.18945675899053113,-0.13013403587127953
5394,C'za Corticiasca/Valcolla,0.14340642591024946,1.9805009337060544,0.3651424301598955
5161,Cademario,-0.10480476345275028,1.2173597259505087,1.085674795300129
5162,Cadempino,-0.05712224378909966,1.503288290572904,0.4579961314999441
5003,Cadenazzo,0.15010038838528728,1.8644540605098854,0.4166789569307798
3837,Calanca,-0.5090124317694082,1.1984295300012562,1.2122031466096232
3831,Cama,0.7171540264102635,2.36186737651006,-0.08477753797955723
5307,Campo (Vallemaggia),-0.6195965448264493,2.814335814229157,2.5982376358402175
5167,Canobbio,-0.22539626248243613,1.5306972215920256,0.37635964493654905
5226,Capriasca,-0.5288673067862054,1.104154864573412,1.045285549405603
6608,Carouge (GE),-2.385699026309995,0.7674913629144471,2.0781231287755166
6609,Cartigny,-1.8804039990305268,-0.6860011901643371,-0.3753794623164237
5171,Caslano,-0.2867013000404629,1.3919452897235436,1.2185835373907983
3805,Castaneda,-0.35518129724802594,1.8288013389782667,1.2488332424489164
5249,Castel San Pietro,-0.3060482009842565,1.3370274516421234,0.7597432811138197
3661,Cazis,0.16550823180040583,-0.11075417734694319,0.8002528900990568
3782,Celerina/Schlarigna,-0.19393797967931073,-1.9510202632336486,-0.5456367427575882
5397,Centovalli,-0.5683927167999323,2.2835017265597455,2.6502026176897777
5309,Cerentino,-0.9887937557805043,2.424814601492563,1.1038259271854811
5310,Cevio,-0.41104601170235566,1.70427965566316,0.9563993084219871
6232,Chalais,-0.8740655204134878,0.995915482316286,-0.6495926521868174
1702,Cham,0.12719019671575288,-1.5317226834018136,0.1781615524046636
5904,Chamblon,-1.4539390456761785,-0.5018638690504377,-1.1957983869556899
6022,Chamoson,-0.30675201601309354,0.8136341117135423,-1.4202445833679167
5553,Champagne,-1.3463347294127548,0.15166907969781543,-0.904436617738482
683,Champoz,1.3963320388250178,1.7152883240127226,-1.8697443796427424
5812,Champtauroz,-1.6049478690887458,1.5523478212508963,0.010069341173162261
5905,Champvent,-0.9540920606425034,0.4327737998863132,-1.9278853123761717
6151,Champéry,-0.25710303149590713,0.08509645446928378,-1.9277552479572877
6611,Chancy,-1.768896903183543,1.1061108276698184,1.0452303499593167
5882,Chardonne,-1.807510920071675,-0.8127046894957219,-0.7005824088893461
5707,Chavannes-de-Bogis,-1.123828209707263,-0.8416274011793418,-1.5983291585560546
5708,Chavannes-des-Bois,-1.5109881198380688,-1.6930318323185989,-1.9171928413754282
5907,Chavannes-le-Chêne,-0.4869951327276558,0.3078674358574851,-2.6522636806928483
5475,Chavannes-le-Veyron,-1.3457947848064122,0.4436090331059386,-2.150879647860655
5627,Chavannes-près-Renens,-2.246924172440578,1.2612894458030057,1.4713925331723046
5665,Chavannes-sur-Moudon,-0.0999550011971793,0.4257539114251365,-1.9173237610818512
5749,Chavornay,-1.4596608653522642,0.5189418931534998,-0.8548627705458268
5909,Cheseaux-Noréaz,-1.4135855513272986,-1.011065312060175,-1.6916238765401288
5582,Cheseaux-sur-Lausanne,-1.9299632391855197,0.23249477985091596,-0.6476798457931973
5403,Chessel,-1.0134778203848835,0.5181570488577917,-1.644503929290208
5476,Chevilly,-1.9336882713181593,-0.8416329849686968,-1.600514336035896
5813,Chevroux,-0.664785072628934,0.5841249241327001,-1.2982868652583701
5601,Chexbres,-1.624565399130287,-0.6141206263119177,-0.9977862909414685
2055,Cheyres-Châbles,-0.9410065848813064,0.6719227751782193,-0.23324342328748016
5250,Chiasso,-0.5058937167636994,1.8984761966532586,1.6761430135670152
5628,Chigny,-1.5884335601041684,-1.6932419474790246,-1.8513514128020119
