proposal_id,title,voting_date,f_statistic,p_value,eta_squared,mean_range,n_municipalities,n_groups,category,significant,highly_significant
156,Energiegesetz (EnG),20170521,516.535694383531,9.83970550589738e-251,0.4272883848791196,16.588093930144133,2081,4,Röstigraben (Sprachgebiete),True,True
157,Bundesbeschluss über die Ernährungssicherheit,20170924,1974.1874456709543,0.0,0.740360795691283,16.63367995798589,2081,4,Röstigraben (Sprachgebiete),True,True
158,Bundesbeschluss über die Zusatzfinanzierung der AHV durch eine Erhöhung der Mehrwertsteuer,20170924,158.0706229152302,2.8046186027412727e-92,0.1858771019981332,10.896589109315045,2081,4,Röstigraben (Sprachgebiete),True,True
159,Bundesgesetz über die Reform der Altersvorsorge 2020,20170924,177.0801772334444,3.1396361762796308e-102,0.20367773801675157,12.469799031213434,2081,4,Röstigraben (Sprachgebiete),True,True
160,Bundesbeschluss über die neue Finanzordnung 2021,20180304,34.49295524823325,9.430263702087093e-22,0.04743519058085111,2.9666654429760086,2082,4,Röstigraben (Sprachgebiete),True,True
161,Volksinitiative «Ja zur Abschaffung der Radio- und Fernsehgebühren (Abschaffung der Billag-Gebühren)»,20180304,213.16484747886884,1.5131807232873843e-120,0.23532505123753159,17.219467592592594,2082,4,Röstigraben (Sprachgebiete),True,True
162,Volksinitiative «Für krisensicheres Geld: Geldschöpfung allein durch die Nationalbank! (Vollgeld-Initiative),20180610,10.940934979299268,3.96064954430424e-07,0.015549768015162007,3.9020833333333336,2082,4,Röstigraben (Sprachgebiete),True,True
163,Bundesgesetz über Geldspiele (Geldspielgesetz),20180610,1041.555814833235,0.0,0.6005895010266553,15.717652731376091,2082,4,Röstigraben (Sprachgebiete),True,True
164,"Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege (direkter Gegenentwurf zur Volksinitiative «Zur Förderung der Velo-, Fuss- und Wanderwege [Velo-Initiative]»)",20180923,468.88777151250144,1.2384154153520064e-232,0.40367266147897635,13.891629561738071,2082,4,Röstigraben (Sprachgebiete),True,True
165,Volksinitiative «Für gesunde sowie umweltfreundlich und fair hergestellte Lebensmittel (Fair-Food-Initiative)»,20180923,1987.9214143599668,0.0,0.741598990322533,29.974685402684567,2082,4,Röstigraben (Sprachgebiete),True,True
166,Volksinitiative «Für Ernährungssouveränität. Die Landwirtschaft betrifft uns alle»,20180923,2456.8467319146366,0.0,0.7800718463434135,30.65270553691275,2082,4,Röstigraben (Sprachgebiete),True,True
167,Volksinitiative «Für die Würde der landwirtschaftlichen Nutztiere (Hornkuh-Initiative)»,20181125,100.27003959712113,1.2859734676567896e-60,0.12645402691670096,15.723685682326618,2082,4,Röstigraben (Sprachgebiete),True,True
168,Volksinitiative «Schweizer Recht statt fremde Richter (Selbstbestimmungsinitiative)»,20181125,455.2108479121675,2.7142888851476754e-227,0.3965674404548188,19.39557606263982,2082,4,Röstigraben (Sprachgebiete),True,True
169,Änderung des Bundesgesetzes über den Allgemeinen Teil des Sozialversicherungsrechts (ATSG) (Gesetzliche Grundlage für die Überwachung von Versicherten),20181125,1327.262432421808,0.0,0.6570836733926732,17.733653751392048,2082,4,Röstigraben (Sprachgebiete),True,True
170,Volksinitiative «Zersiedelung stoppen – für eine nachhaltige Siedlungsentwicklung (Zersiedelungsinitiative)»,20190210,55.327914769241616,2.1002818586829912e-34,0.07396833632541813,15.915879629629629,2082,4,Röstigraben (Sprachgebiete),True,True
171,Bundesgesetz über die Steuerreform und die AHV-Finanzierung (STAF),20190519,417.3956758483785,3.4489287281205415e-212,0.37601102195998587,12.99334488858667,2082,4,Röstigraben (Sprachgebiete),True,True
172,Bundesbeschluss über die Genehmigung und die Umsetzung des Notenaustauschs zwischen der Schweiz und der EU betreffend die Übernahme der Richtlinie (EU) 2017/853 zur Änderung der EU-Waffenrichtlinie (Weiterentwicklung des Schengen-Besitzstands),20190519,103.67822765427503,1.5142235089852331e-62,0.1301926192955423,19.115812204822262,2082,4,Röstigraben (Sprachgebiete),True,True
173,Volksinitiative «Mehr bezahlbare Wohnungen»,20200209,430.1095259941781,2.5293223473712135e-217,0.38307681335393295,16.491816275167785,2082,4,Röstigraben (Sprachgebiete),True,True
174,Strafgesetzbuch und des Militärstrafgesetz (Diskriminierung und Aufruf zu Hass aufgrund der sexuellen Orientierung),20200209,889.9327219487054,0.0,0.56232343342892,21.452957060777187,2082,4,Röstigraben (Sprachgebiete),True,True
175,Volksinitiative «Für eine massvolle Zuwanderung (Begrenzungsinitiative)»,20200927,295.49525083120596,9.497208541362227e-160,0.299035254849155,19.066932637335327,2082,4,Röstigraben (Sprachgebiete),True,True
176,"Bundesgesetz über die Jagd und den Schutz wildlebender Säugetiere und Vögel (Jagdgesetz, JSG)",20200927,77.65784171525053,1.3039809686582688e-47,0.10081185379700876,31.071723993288586,2082,4,Röstigraben (Sprachgebiete),True,True
177,Bundesgesetz über die direkte Bundessteuer (DBG) (Steuerliche Berücksichtigung der Kinderdrittbetreuungskosten),20200927,1479.8329826381482,0.0,0.6811660398249944,20.840271251427637,2082,4,Röstigraben (Sprachgebiete),True,True
178,Erwerbsersatzgesetz (indirekter Gegenvorschlag zur Volksinitiative «Für einen vernünftigen Vaterschaftsurlaub - zum Nutzen der ganzen Familie»),20200927,1550.0190065890815,0.0,0.691144115768524,27.046452611142314,2082,4,Röstigraben (Sprachgebiete),True,True
179,Bundesbeschluss über die Beschaffung neuer Kampfflugzeuge,20200927,627.6699254109328,2.0561156962078153e-290,0.4753862985977465,14.827868166632172,2082,4,Röstigraben (Sprachgebiete),True,True
180,Volksinitiative «Für verantwortungsvolle Unternehmen – zum Schutz von Mensch und Umwelt»,20201129,452.1586039351902,4.3073892929818205e-226,0.394958615560156,15.393984899328863,2082,4,Röstigraben (Sprachgebiete),True,True
181,Volksinitiative «Für ein Verbot der Finanzierung von Kriegsmaterialproduzenten»,20201129,243.1582571100332,3.179792690611494e-135,0.2598330637836844,10.400146153012251,2082,4,Röstigraben (Sprachgebiete),True,True
182,Volksinitiative «Ja zum Verhüllungsverbot»,20210307,15.29667575884053,7.601022411771143e-10,0.0215964246090132,9.452986111111116,2083,4,Röstigraben (Sprachgebiete),True,True
183,"Bundesgesetz über elektronische Identifizierungsdienste (EID-Gesetz, BGEID)",20210307,100.71160312780049,7.193688927740199e-61,0.12688689787439653,10.72202274422073,2083,4,Röstigraben (Sprachgebiete),True,True
184,Bundesbeschluss über die Genehmigung des Umfassenden Wirtschaftspartnerschaftsabkommens zwischen den EFTA-Staaten und Indonesien,20210307,726.8603417187172,4e-323,0.5119238282540273,17.962747483221477,2083,4,Röstigraben (Sprachgebiete),True,True
185,Volksinitiative «Für sauberes Trinkwasser und gesunde Nahrung – Keine Subventionen für den Pestizid- und den prophylaktischen Antibiotika-Einsatz»,20210613,66.70505630158897,3.520750410328893e-41,0.08780388619015368,8.490520755654984,2083,4,Röstigraben (Sprachgebiete),True,True
186,Volksinitiative «Für eine Schweiz ohne synthetische Pestizide»,20210613,29.901267415969528,6.363250012240338e-19,0.04136286483886302,7.976349739000742,2083,4,Röstigraben (Sprachgebiete),True,True
187,Bundesgesetz über die gesetzlichen Grundlagen für Verordnungen des Bundesrates zur Bewältigung der Covid-19-Epidemie (Covid-19-Gesetz),20210613,206.75531389337004,2.3564075831688807e-117,0.22979060051194405,15.251719382625474,2083,4,Röstigraben (Sprachgebiete),True,True
188,Bundesgesetz über die Verminderung von Treibhausgasemissionen (CO2-Gesetz),20210613,20.01822400565891,8.636372287974776e-13,0.028075332904113775,3.65491333455612,2083,4,Röstigraben (Sprachgebiete),True,True
189,Bundesgesetz über polizeiliche Massnahmen zur Bekämpfung von Terrorismus (PMT),20210613,139.83642188564679,1.5666212863859498e-82,0.167903826262833,6.370020902371884,2083,4,Röstigraben (Sprachgebiete),True,True
190,"Volksinitiative «Löhne entlasten, Kapital gerecht besteuern»",20210926,107.92387032706453,6.1126164879085e-65,0.13474922439631226,6.710222315436237,2083,4,Röstigraben (Sprachgebiete),True,True
191,Änderung des Schweizerischen Zivilgesetzbuches (Ehe für alle),20210926,44.238008480760804,1.0407017057301654e-27,0.06000505667351961,12.257337962962957,2083,4,Röstigraben (Sprachgebiete),True,True
192,Volksinitiative «Für eine starke Pflege» (Pflegeinitiative),20211128,97.1496365222114,7.598092305369228e-59,0.12295093490115092,5.6550919711658025,2083,4,Röstigraben (Sprachgebiete),True,True
193,Volksinitiative «Bestimmung der Bundesrichterinnen und Bundesrichter im Losverfahren» (Justiz-Initiative),20211128,61.55934753301238,3.9724572560779106e-38,0.08158317531189178,7.174945935868756,2083,4,Röstigraben (Sprachgebiete),True,True
194,"Änderung des Bundesgesetzes über die gesetzlichen Grundlagen für Verordnungen des Bundesrates zur Bewältigung der Covid-19-Epidemie (Covid-19-Gesetz) (Härtefälle, Arbeitslosenversicherung, familienergänzende Kinderbetreuung, Kulturschaffende, Veranstaltungen)",20211128,20.51384614291939,4.2425743354295706e-13,0.02875045278211791,6.990297682128201,2083,4,Röstigraben (Sprachgebiete),True,True
195,Volksinitiative «Ja zum Tier- und Menschenversuchsverbot – Ja zu Forschungswegen mit Impulsen für Sicherheit und Fortschritt»,20220213,205.23739772806283,1.359172089448441e-116,0.2284890366924997,11.688067362664679,2083,4,Röstigraben (Sprachgebiete),True,True
196,Volksinitiative «Ja zum Schutz der Kinder und Jugendlichen vor Tabakwerbung» (Kinder und Jugendliche ohne Tabakwerbung),20220213,544.0742280690692,6.0217987517967235e-261,0.43980726113606444,15.298337670554986,2083,4,Röstigraben (Sprachgebiete),True,True
197,Änderung des Bundesgesetzes über die Stempelabgaben (StG),20220213,58.098333949791524,4.603634453348028e-36,0.07735116871351658,8.96350832857803,2083,4,Röstigraben (Sprachgebiete),True,True
198,Bundesgesetz über ein Massnahmenpaket zugunsten der Medien,20220213,783.1531985639472,0.0,0.5305365319303075,17.431435480853033,2083,4,Röstigraben (Sprachgebiete),True,True
199,"Änderung des Bundesgesetzes über Filmproduktion und Filmkultur (Filmgesetz, FiG)",20220515,878.23124451237,0.0,0.5589446159371209,18.829081415846424,2083,4,Röstigraben (Sprachgebiete),True,True
200,"Änderung des Bundesgesetzes über die Transplantation von Organen, Geweben und Zellen (Transplantationsgesetz)",20220515,2442.5829522382205,0.0,0.7789884654445746,27.837176874935373,2083,4,Röstigraben (Sprachgebiete),True,True
201,Übernahme der EU-Verordnung über die Europäische Grenz- und Küstenwache (Weiterentwicklung des Schengen-Besitzstands),20220515,85.61013809852355,3.1499748086015065e-52,0.10995250884813255,9.302301764852103,2083,4,Röstigraben (Sprachgebiete),True,True
202,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,20220925,32.70156398279801,1.1925624741483706e-20,0.04506200014689947,6.0835098185433765,2083,4,Röstigraben (Sprachgebiete),True,True
203,Bundesbeschluss über die Zusatzfinanzierung der AHV durch eine Erhöhung der Mehrwertsteuer,20220925,446.66427297034875,6.032871592723814e-224,0.3919261870043455,15.474219798657714,2083,4,Röstigraben (Sprachgebiete),True,True
204,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHV 21),20220925,905.1195343335721,0.0,0.5663653530841886,21.765826342281883,2083,4,Röstigraben (Sprachgebiete),True,True
205,Änderung des Bundesgesetzes über die Verrechnungssteuer (Stärkung des Fremdkapitalmarkts),20220925,60.62676993373664,1.4267575515242786e-37,0.08044667778861811,10.253552852348989,2083,4,Röstigraben (Sprachgebiete),True,True
206,Bundesbeschluss über eine besondere Besteuerung grosser Unternehmensgruppen (Umsetzung des OECD/G20-Projekts zur Besteuerung grosser Unternehmensgruppen),20230618,247.90118895608734,1.6412125387994702e-137,0.2634720753527048,7.838312826249066,2083,4,Röstigraben (Sprachgebiete),True,True
207,"Bundesgesetz über die Ziele im Klimaschutz, die Innovation und die Stärkung der Energiesicherheit (KlG)",20230618,235.98346354958588,9.161592359496817e-132,0.25402331990701776,13.00058548799283,2083,4,Röstigraben (Sprachgebiete),True,True
208,Änderung des Bundesgesetzes über die gesetzlichen Grundlagen für Verordnungen des Bundesrates zur Bewältigung der Covid-19-Epidemie (Covid-19-Gesetz),20230618,67.61047497830954,1.0269696453346205e-41,0.08888975001328688,6.813325865269569,2083,4,Röstigraben (Sprachgebiete),True,True
209,Volksinitiative «Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente)»,20240303,1150.591510249125,0.0,0.6241032809343137,26.50873741610738,2083,4,Röstigraben (Sprachgebiete),True,True
210,Volksinitiative «Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative)»,20240303,608.3968168953825,8.117504469264405e-284,0.4674952397277074,9.743200503355705,2083,4,Röstigraben (Sprachgebiete),True,True
211,Volksinitiative «Maximal 10% des Einkommens für die Krankenkassenprämien (Prämien-Entlastungs-Initiative)» ,20240609,1334.844669085702,0.0,0.658257848559745,27.449878355704698,2083,4,Röstigraben (Sprachgebiete),True,True
212,Volksinitiative «Für tiefere Prämien – Kostenbremse im Gesundheitswesen (Kostenbremse-Initiative)» ,20240609,111.88873260491025,3.661167170788356e-67,0.13901142862665988,19.018379629629628,2083,4,Röstigraben (Sprachgebiete),True,True
213,Volksinitiative «Für Freiheit und körperliche Unversehrtheit»,20240609,47.31483881102387,1.41459601608169e-29,0.06391177959773633,13.045115740740737,2083,4,Röstigraben (Sprachgebiete),True,True
214,Bundesgesetz über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes),20240609,26.9392348720217,4.325243427117536e-17,0.037418761983170026,6.62855662889595,2083,4,Röstigraben (Sprachgebiete),True,True
215,Volksinitiative «Für die Zukunft unserer Natur und Landschaft (Biodiversitätsinitiative)»,20240922,28.753710062513598,3.257823342966204e-18,0.03983867302881364,6.272754629629635,2083,4,Röstigraben (Sprachgebiete),True,True
216,"Änderung des Bundesgesetzes über die berufliche Alters-, Hinterlassenen- und Invalidenvorsorge (BVG) (Reform der beruflichen Vorsorge)",20240922,170.10206948701136,1.3025056116293457e-98,0.19708221715667093,11.463145041014169,2083,4,Röstigraben (Sprachgebiete),True,True
217,Bundesbeschluss über den Ausbauschritt 2023 für die Nationalstrassen,20241124,228.32432557487238,4.944131404375552e-128,0.24782187904612885,9.066956144411016,2083,4,Röstigraben (Sprachgebiete),True,True
218,Änderung des Obligationenrechts (Mietrecht: Untermiete),20241124,162.87723719563118,7.981814111595464e-95,0.19030443867080232,9.76835151006712,2083,4,Röstigraben (Sprachgebiete),True,True
219,Änderung des Obligationenrechts (Mietrecht: Kündigung wegen Eigenbedarfs),20241124,132.1969177210674,2.21320109529759e-78,0.16020045019818183,11.064786073825502,2083,4,Röstigraben (Sprachgebiete),True,True
220,Änderung des Bundesgesetzes über die Krankenversicherung (KVG) (Einheitliche Finanzierung der Leistungen),20241124,1060.4128834713385,0.0,0.6047707835772107,19.74852768456376,2083,4,Röstigraben (Sprachgebiete),True,True
221,Volksinitiative «Für eine verantwortungsvolle Wirtschaft innerhalb der planetaren Grenzen (Umweltverantwortungsinitiative)»,20250209,218.18752238950393,4.7997992035197676e-123,0.23945402787927492,9.377318993830233,2083,4,Röstigraben (Sprachgebiete),True,True
222,Bundesbeschluss über die kantonalen Liegenschaftssteuern auf Zweitliegenschaften,20250928,1531.995229440006,0.0,0.6885386580471827,26.49766750210501,2083,4,Röstigraben (Sprachgebiete),True,True
223,"Bundesgesetz über den elektronischen Identitätsnachweis und andere elektronische Nachweise (E-ID-Gesetz, BGEID)",20250928,62.688278863644754,8.466616197310679e-39,0.0829552086713736,5.794758453273715,2083,4,Röstigraben (Sprachgebiete),True,True
1,Bundesbeschluss über die Justizreform,20000312,162.15027151665757,3.646814794573313e-66,0.13499582472051103,7.5750597486546525,2081,3,Stadt-Land,True,True
2,Volksinitiative «für Beschleunigung der direkten Demokratie (Behandlungsfristen für Volksinitiativen in Form eines ausgearbeiteten Entwurfs)»,20000312,30.51292720742333,8.694811302599608e-14,0.028529741372172745,2.8336576001090705,2081,3,Stadt-Land,True,True
3,Volksinitiative «für eine gerechte Vertretung der Frauen in den Bundesbehörden (Initiative 3. März)»,20000312,33.971947954965735,3.035566529881056e-15,0.03166154345387564,2.594123900263856,2081,3,Stadt-Land,True,True
4,Volksinitiative «zum Schutze des Menschen vor Manipulationen in der Fortpflanzungstechnologie (Initiative für menschenwürdige Fortpflanzung [FMF])»,20000312,3.9722292030980615,0.018974575413731955,0.0038085666059710084,1.366070114753203,2081,3,Stadt-Land,True,False
5,Volksinitiative «für die Halbierung des motorisierten Strassenverkehrs zur Erhaltung und Verbesserung von Lebensräumen (Verkehrshalbierungs-Initiative)»,20000312,114.07831250015637,9.823284193791633e-48,0.09893370750578659,4.963205976469457,2081,3,Stadt-Land,True,True
6,Bundesbeschluss über die Genehmigung der sektoriellen Abkommen zwischen der Schweizerischen Eidgenossenschaft einerseits und der Europäischen Gemeinschaft andererseits,20000521,66.62586521184863,9.008332022938043e-29,0.06026076931465654,8.039780614168052,2081,3,Stadt-Land,True,True
7,Volksinitiative «für einen Solarrappen»,20000924,27.459229228126716,1.6961758607137343e-12,0.025748034688584404,3.3111021220797348,2081,3,Stadt-Land,True,True
8,Verfassungsartikel über eine Förderabgabe für erneuerbare Energien,20000924,26.072272279335714,6.556790193979343e-12,0.024479345634957853,3.57965642518586,2081,3,Stadt-Land,True,True
9,Solarinitiative und Gegenvorschlag: Stichfrage,20000924,12.998565789393737,2.453665827088176e-06,0.012356067975853147,1.8499448828685807,2081,3,Stadt-Land,True,True
10,Verfassungsartikel über eine Energielenkungsabgabe für die Umwelt,20000924,43.29403878103974,3.791596737113536e-19,0.040002104076818853,4.907962510726691,2081,3,Stadt-Land,True,True
11,Volksinitiative «für eine Regelung der Zuwanderung»,20000924,1.2526642116981053,0.28595818518611044,0.00120419226481614,1.0223829525221433,2081,3,Stadt-Land,False,False
12,Volksinitiative «Mehr Rechte für das Volk dank dem Referendum mit Gegenvorschlag»,20000924,26.878883133905948,2.985996248684179e-12,0.025217577305665782,2.6849964712203978,2081,3,Stadt-Land,True,True
13,Volksinitiative «für eine Flexibilisierung der AHV - gegen die Erhöhung des Rentenalters für Frauen»,20001126,5.489160295183133,0.004191438774682305,0.0052553540082999365,2.4098016665463717,2081,3,Stadt-Land,True,False
14,Volksinitiative «für ein flexibles Rentenalter ab 62 für Frau und Mann»,20001126,0.9986166633830358,0.36856541387505737,0.0009602096073808968,0.9506555309610292,2081,3,Stadt-Land,False,False
15,Volksinitiative «Sparen beim Militär und der Gesamtverteidigung - für mehr Frieden und zukunftsgerichtete Arbeitsplätze»,20001126,23.51435512548953,7.974255708708029e-11,0.022130858761632795,4.394163458685213,2081,3,Stadt-Land,True,True
16,Volksinitiative «für tiefere Spitalkosten»,20001126,6.82025685126484,0.001116039085692718,0.006521442672949515,1.159190949499937,2081,3,Stadt-Land,True,False
17,Bundespersonalgesetz,20001126,37.940213730707335,6.553715804512252e-17,0.03522963786381004,4.605497958921795,2081,3,Stadt-Land,True,True
18,Volksinitiative «Ja zu Europa!»,20010304,33.40530205749845,5.2553574627771335e-15,0.031149885209824625,4.452266358700442,2081,3,Stadt-Land,True,True
19,Volksinitiative «für tiefere Arzneimittelpreise»,20010304,61.29559980213585,1.3655640270499035e-26,0.0557083022172937,4.093750591471583,2081,3,Stadt-Land,True,True
20,Volksinitiative «für mehr Verkehrssicherheit durch Tempo 30 innerorts mit Ausnahmen (Strassen für alle)»,20010304,123.1867947204013,2.766023744313506e-51,0.10599569301597284,4.910177922671604,2081,3,Stadt-Land,True,True
21,Bundesgesetz über die Armee und die Militärverwaltung (Bewaffnung),20010610,129.51668421188475,9.792068542506846e-54,0.11083854082857045,7.4759687502506225,2081,3,Stadt-Land,True,True
22,Bundesgesetz über die Armee und die Militärverwaltung (Ausbildungszusammenarbeit),20010610,132.69920027424752,5.8021800871765306e-55,0.11325364073235526,7.708109616726418,2081,3,Stadt-Land,True,True
23,Bundesbeschluss über die Aufhebung der Genehmigungspflicht für die Errichtung von Bistümern,20010610,57.74849821465331,3.9113855731987833e-25,0.05265427607939237,5.165784311366679,2081,3,Stadt-Land,True,True
24,Bundesbeschluss über eine Schuldenbremse,20011202,10.747937959793887,2.2709497034779012e-05,0.010238589256657896,1.3998180845371877,2081,3,Stadt-Land,True,True
25,Volksinitiative «für eine gesicherte AHV - Energie statt Arbeit besteuern!»,20011202,46.80983420384507,1.304325846397934e-20,0.04311052702720066,3.1569654500396993,2081,3,Stadt-Land,True,True
26,Volksinitiative «für eine glaubwürdige Sicherheitspolitik und eine Schweiz ohne Armee»,20011202,27.526301737066984,1.5888853848560293e-12,0.025809304179591725,2.9906541074192603,2081,3,Stadt-Land,True,True
27,Volksinitiative «Solidarität schafft Sicherheit: Für einen freiwilligen zivilen Friedensdienst (ZFD)»,20011202,25.766882250179826,8.832677387049888e-12,0.02419955267177967,3.0518579425610923,2081,3,Stadt-Land,True,True
28,Volksinitiative «für eine Kapitalgewinnsteuer»,20011202,0.656929442001792,0.5185484304156398,0.0006318713639069279,0.49436364135507915,2081,3,Stadt-Land,False,False
29,Volksinitiative «für den Beitritt der Schweiz zur Organisation der Vereinten Nationen (UNO)»,20020303,164.43687060302236,5.055120720199604e-67,0.13663938227239614,10.79077001579931,2081,3,Stadt-Land,True,True
30,Volksinitiative «für eine kürzere Arbeitszeit»,20020303,44.90284620915885,8.101646733126505e-20,0.0414270027670856,4.368962719245481,2081,3,Stadt-Land,True,True
31,"Schweizerisches Strafgesetzbuch (Schwangerschaftsabbruch, Fristenregelung)",20020602,52.79428329796247,4.317636786549504e-23,0.04835552274416381,8.087097779274828,2081,3,Stadt-Land,True,True
32,Volksinitiative «für Mutter und Kind - für den Schutz des ungeborenen Kindes und für die Hilfe an seine Mutter in Not»,20020602,57.818164296318045,3.661584251011638e-25,0.05271444819060976,5.494425250022054,2081,3,Stadt-Land,True,True
33,Volksinitiative «Überschüssige Goldreserven in den AHV-Fonds»,20020922,19.463426035596104,4.220262331407957e-09,0.018388378433154814,2.5389755912710896,2081,3,Stadt-Land,True,True
34,"Gold für AHV, Kantone und Stiftung (Gegenvorschlag zur Goldinitiative)",20020922,21.99728534989956,3.519042821492249e-10,0.020732649982836835,2.7304436237358516,2081,3,Stadt-Land,True,True
35,Goldinitiative und Gegenvorschlag: Stichfrage,20020922,21.16092458239356,7.984744607569032e-10,0.019960106142120872,2.74418240582569,2081,3,Stadt-Land,True,True
36,Elektrizitätsmarktgesetz,20020922,8.059067527427606,0.00032620880071901033,0.007696860451682727,2.1525656433205853,2081,3,Stadt-Land,True,True
37,Volksinitiative «gegen Asylrechtsmissbrauch»,20021124,11.046412165677767,1.6901577276980737e-05,0.010519927536245803,2.551493094819911,2081,3,Stadt-Land,True,True
38,Bundesgesetz über die obligatorische  Arbeitslosenversicherung und die Insolvenzentschädigung,20021124,1.5177688132038096,0.21944331737085065,0.0014586668855592474,0.7698085236067271,2081,3,Stadt-Land,False,False
39,Bundesbeschluss über die Änderung der Volksrechte,20030209,3.847049785639829,0.021494779557503382,0.0036889875523267008,1.3172639326644457,2081,3,Stadt-Land,True,False
40,Bundesgesetz über die Anpassung der kantonalen Beiträge an Spitalbehandlungen,20030209,38.995827785973525,2.368142365465216e-17,0.036174377284988846,3.556461375903254,2081,3,Stadt-Land,True,True
41,Bundesgesetz über die Armee und die Militärverwaltung (Armee XXI),20030518,38.360293172700146,4.370297194087961e-17,0.035605816750247606,3.5398470193842257,2081,3,Stadt-Land,True,True
42,Bundesgesetz über den Bevölkerungsschutz und den Zivilschutz,20030518,58.8109437718798,1.4302877089083992e-25,0.05357110357254768,4.305217481092953,2081,3,Stadt-Land,True,True
43,Volksinitiative «Ja zu fairen Mieten»,20030518,48.54495569594331,2.482527263293375e-21,0.0446371944825751,5.334391345668024,2081,3,Stadt-Land,True,True
44,Volksinitiative «für einen autofreien Sonntag pro Jahreszeit - ein Versuch für vier Jahre»,20030518,36.28373871798681,3.2439619640819896e-16,0.03374340875018396,3.0878368581029605,2081,3,Stadt-Land,True,True
45,Volksinitiative «Gesundheit muss bezahlbar bleiben»,20030518,2.1989321508374524,0.1111795822807319,0.0021119231713915255,1.2267302397816309,2081,3,Stadt-Land,False,False
46,Volksinitiative «Gleiche Rechte für Behinderte»,20030518,3.7680720808420554,0.02325451789260858,0.003613528436215822,1.561620781074744,2081,3,Stadt-Land,True,False
47,Volksinitiative «Strom ohne Atom - Für eine Energiewende und die schrittweise Stilllegung der Atomkraftwerke»,20030518,2.417197380375932,0.08942187222888524,0.0023210653582985213,1.1316745887944997,2081,3,Stadt-Land,False,False
48,Volksinitiative «MoratoriumPlus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos»,20030518,18.94265723946498,7.0372381729034535e-09,0.017905183338474004,2.845412486265836,2081,3,Stadt-Land,True,True
49,Volksinitiative «für ein ausreichendes Berufsbildungsangebot»,20030518,11.160228090871088,1.510150579939834e-05,0.01062716697161512,2.266745683259952,2081,3,Stadt-Land,True,True
50,Gegenentwurf zur Volksinitiative «Avanti - für sichere und leistungsfähige Autobahnen»,20040208,6.00301590658728,0.0025143507887946306,0.0057444962504529,1.4703347121043748,2081,3,Stadt-Land,True,False
51,Obligationenrecht (Miete). Änderung,20040208,2.799383541984631,0.061077049533216056,0.0026870658460816867,1.6206625173541624,2081,3,Stadt-Land,False,False
52,"Volksinitiative «Lebenslange Verwahrung für nicht therapierbare, extrem gefährliche Sexual- und Gewaltstraftäter»",20040208,7.852150000594279,0.00040056773225575083,0.007500724911908354,1.5905543894307925,2081,3,Stadt-Land,True,True
53,Bundesgesetz über die Alters- und Hinterlassenenversicherung (11. AHV-Revision),20040516,23.38691195548414,9.032674780138756e-11,0.022013554282626698,2.9632074401109953,2081,3,Stadt-Land,True,True
54,Bundesbeschluss über die Finanzierung der AHV/IV durch Anhebung der Mehrwertsteuersätze,20040516,145.6430641521014,6.399185764435897e-60,0.12294257110798536,5.931740209641589,2081,3,Stadt-Land,True,True
55,"Bundesgesetz über die Änderung von Erlassen im Bereich der Ehe- und Familienbesteuerung, der Wohneigentumsbesteuerung und der Stempelabgaben",20040516,79.41993532557554,5.7951309880288654e-34,0.07101083664290724,6.365495312337092,2081,3,Stadt-Land,True,True
56,Bundesbeschluss über die ordentliche Einbürgerung sowie über die erleichterte Einbürgerung junger Ausländerinnen und Ausländer der zweiten Generation,20040926,14.314691771854525,6.693365748061902e-07,0.013590137765737163,4.290624433590764,2081,3,Stadt-Land,True,True
57,Bundesbeschluss über den Bürgerrechtserwerb von Ausländerinnen und Ausländern der dritten Generation,20040926,7.876285175466691,0.00039108659420194493,0.007523606453790775,3.2863230718026486,2081,3,Stadt-Land,True,True
58,Volksinitiative 'Postdienst für alle',20040926,21.2350380571454,7.425360041343523e-10,0.020028613745927678,3.5435576408610174,2081,3,Stadt-Land,True,True
59,"Bundesgesetz über die Erwerbsersatzordnung für Dienstleistende in Armee, Zivildienst und Zivilschutz (Erwerbsersatzgesetz, EOG)",20040926,12.675697972229923,3.3753888957189713e-06,0.012052858116499537,4.792226559680486,2081,3,Stadt-Land,True,True
60,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),20041128,0.4654140775209748,0.627940495834177,0.0004477436874934677,0.4945348191134684,2081,3,Stadt-Land,False,False
61,Bundesbeschluss über eine neue Finanzordnung,20041128,23.95251344503932,5.1957715769379487e-11,0.022533944971265686,3.239857284924895,2081,3,Stadt-Land,True,True
62,Bundesgesetz über die Forschung an embryonalen Stammzellen,20041128,43.40862570573244,3.3966506707926386e-19,0.040103732245694156,5.875894746128374,2081,3,Stadt-Land,True,True
