municipality_id,municipality_name,PC1,PC2,PC3,final_cluster,cluster_profile
3211,Berg (SG),-5.073426649776715,3.024663778366361,1.9785309890787097,2,"moderat, gemischt, neutral"
3212,Eggersriet,-1.3403955321732492,4.771760532080246,4.071344343219781,2,"moderat, gemischt, neutral"
3213,Goldach,-3.2187078383369885,3.9007905932126987,2.9469565542728904,2,"moderat, gemischt, neutral"
3214,Mörschwil,-4.295209795295353,11.53908635871882,-1.3439176882858086,2,"moderat, gemischt, neutral"
3215,Rorschach,4.065644803922535,1.7779161084740585,8.832917039487999,2,"moderat, gemischt, neutral"
3216,Rorschacherberg,-2.9746922816536476,2.5768183245962786,3.9808290190308897,2,"moderat, gemischt, neutral"
3217,Steinach,-4.611850543829541,2.1113917485556195,2.293107261458373,2,"moderat, gemischt, neutral"
3218,Tübach,-2.6753807995376104,7.894721735910477,0.643101118899319,2,"moderat, gemischt, neutral"
3219,Untereggen,-4.801411692143869,3.107903514784119,1.756071699148356,2,"moderat, gemischt, neutral"
322,Auswil,-11.775933352654864,-5.694816278241171,0.7913667075721937,0,"konservativ, gemischt, neutral"
323,Bannwil,-7.313870444927238,-6.435730224503827,2.4970877141509074,0,"konservativ, gemischt, neutral"
3231,Au (SG),-5.822496088134412,2.834563403974517,1.9218350916332456,2,"moderat, gemischt, neutral"
3232,Balgach,-5.333917314987556,5.515809539067279,1.278059966659856,2,"moderat, gemischt, neutral"
3233,Berneck,-5.182669738831626,5.146428206626174,0.7943668791290485,2,"moderat, gemischt, neutral"
3234,Diepoldsau,-8.397086429097229,2.011515725705167,0.31974164519238985,0,"konservativ, gemischt, neutral"
3235,Rheineck,-7.226478813980312,0.3690505681035477,2.1820832049885124,0,"konservativ, gemischt, neutral"
3236,St. Margrethen,-9.248314156477525,-1.2756647309447418,0.9654869842012933,0,"konservativ, gemischt, neutral"
3237,Thal,-6.899243555134968,1.766509849551392,2.247514824545177,0,"konservativ, gemischt, neutral"
3238,Widnau,-7.211287259927798,1.982102001451275,1.063319336177116,0,"konservativ, gemischt, neutral"
324,Bleienbach,-8.020730075422946,0.1394079296572211,-1.6806776863111088,0,"konservativ, gemischt, neutral"
325,Busswil bei Melchnau,-13.112067543912266,-0.692306579922971,-1.4042003898557727,0,"konservativ, gemischt, neutral"
3251,Altstätten,-8.413632910374194,-0.07286354172061855,2.099269251136535,0,"konservativ, gemischt, neutral"
3252,Eichberg,-14.308713477471706,-3.4866857964459155,0.5023469937230649,0,"konservativ, gemischt, neutral"
3253,Marbach (SG),-5.420461277679783,0.5437653870575943,2.5537031561227757,0,"konservativ, gemischt, neutral"
3254,Oberriet (SG),-14.873791653860657,-2.834947763343279,-1.7018016229553317,0,"konservativ, gemischt, neutral"
3255,Rebstein,-6.563929431961789,0.4721233927501573,3.061658717350222,0,"konservativ, gemischt, neutral"
3256,Rüthi (SG),-13.441371690864221,-2.6551831307665568,-1.4275135455400965,0,"konservativ, gemischt, neutral"
326,Gondiswil,-12.46161341142892,-1.1054494697169843,-2.641975352778912,0,"konservativ, gemischt, neutral"
3271,Buchs (SG),-1.8069648557883624,1.0365239130096102,5.330809120440958,2,"moderat, gemischt, neutral"
3272,Gams,-7.082685494725498,0.8810738123264837,1.474680283219259,0,"konservativ, gemischt, neutral"
3273,Grabs,-3.012310884121993,1.5832306444181632,4.339378574661068,2,"moderat, gemischt, neutral"
3274,Sennwald,-7.817941220286411,-0.9862728987367234,1.9715660472429133,0,"konservativ, gemischt, neutral"
3275,Sevelen,-6.1589857525202065,-0.6773838559094232,3.22085603490988,0,"konservativ, gemischt, neutral"
3276,Wartau,-6.2770718706156154,1.0741285854925202,3.8881761555024656,0,"konservativ, gemischt, neutral"
329,Langenthal,2.4753705312996415,5.083404828198409,3.9824585141014803,2,"moderat, gemischt, neutral"
3291,Bad Ragaz,-5.617706193581787,3.9364968685106505,2.02247256654357,2,"moderat, gemischt, neutral"
3292,Flums,-14.222827658533165,-5.299898843680939,0.46946829285269875,0,"konservativ, gemischt, neutral"
3293,Mels,-11.060823505311918,-1.7858402100297912,0.2728812051951121,0,"konservativ, gemischt, neutral"
3294,Pfäfers,-9.151842021348703,-1.2424825339320191,0.08635886330165947,0,"konservativ, gemischt, neutral"
3295,Quarten,-12.641750932557816,-2.9699396626977865,0.42685110262899656,0,"konservativ, gemischt, neutral"
3296,Sargans,-0.9778139372679632,2.19964994553368,5.247866960274379,2,"moderat, gemischt, neutral"
3297,Vilters-Wangs,-8.024151674559008,-0.3765656234707061,1.5595599180623503,0,"konservativ, gemischt, neutral"
3298,Walenstadt,-5.979843532546729,2.623551211321286,2.6754376510177043,2,"moderat, gemischt, neutral"
33,Kleinandelfingen,-4.426047291665753,3.400965462935592,3.184251600124149,2,"moderat, gemischt, neutral"
331,Lotzwil,-2.656487631784186,-0.5208266224576297,2.1374287917720274,2,"moderat, gemischt, neutral"
3311,Amden,-8.238691860051723,1.2355641054756397,1.9012937547289415,0,"konservativ, gemischt, neutral"
3312,Benken (SG),-13.34834144499698,-1.8137179158654098,0.16521233927029402,0,"konservativ, gemischt, neutral"
3313,Kaltbrunn,-11.731214479025157,-2.2992650304107793,1.4481329035486123,0,"konservativ, gemischt, neutral"
3315,Schänis,-12.010460077093043,-2.0663930409939475,1.8612196796567022,0,"konservativ, gemischt, neutral"
3316,Weesen,-3.095441479069205,2.3103556445667124,5.401733448164353,2,"moderat, gemischt, neutral"
332,Madiswil,-7.536473036942967,-0.6140706266899446,0.02370683465643874,0,"konservativ, gemischt, neutral"
333,Melchnau,-5.354468958327514,-0.2739776626004726,1.4338767096037448,0,"konservativ, gemischt, neutral"
3338,Schmerikon,-4.520416761605819,3.1565625233847094,3.36102995282757,2,"moderat, gemischt, neutral"
3339,Uznach,-4.1581322581193145,4.584235746980255,2.3987481929738528,2,"moderat, gemischt, neutral"
3340,Rapperswil-Jona,1.5873180690040862,7.047326140059373,5.22074912835748,2,"moderat, gemischt, neutral"
3341,Gommiswald,-11.168807075229243,-0.9440072522879416,0.8865353250284911,0,"konservativ, gemischt, neutral"
3342,Eschenbach (SG),-11.425062699979957,0.13669972041586811,-0.5319870423984875,0,"konservativ, gemischt, neutral"
335,Oeschenbach,-11.743144145068445,-6.097392526797044,-1.0531019573970037,0,"konservativ, gemischt, neutral"
3352,Ebnat-Kappel,-6.737059101744465,-0.26966070059280023,2.40329135119454,0,"konservativ, gemischt, neutral"
3359,Wildhaus-Alt St. Johann,-10.579422862388853,1.0507645125497473,-0.8880246285020001,0,"konservativ, gemischt, neutral"
336,Reisiswil,-16.05959760795428,-5.035994655259479,-4.5110310726770555,0,"konservativ, gemischt, neutral"
3360,Nesslau,-9.193153761019202,-0.39140584557339986,0.5394132218383462,0,"konservativ, gemischt, neutral"
337,Roggwil (BE),-1.968780720748958,0.06964513533219804,3.5997207892731042,2,"moderat, gemischt, neutral"
3374,Lichtensteig,-1.4785415699212137,2.9339304756675415,3.9412854260138297,2,"moderat, gemischt, neutral"
3379,Wattwil,-5.095179227087413,0.2240731954264978,3.0462603407182614,0,"konservativ, gemischt, neutral"
338,Rohrbach,-7.954873395764748,-4.891945545216676,2.01347562952281,0,"konservativ, gemischt, neutral"
339,Rohrbachgraben,-16.296545343135126,-3.7122403928865855,-3.4317381032466305,0,"konservativ, gemischt, neutral"
3392,Kirchberg (SG),-9.204255929451348,1.8462069356685613,0.1747533677891237,0,"konservativ, gemischt, neutral"
3393,Lütisburg,-11.333653811460113,-0.009738117647421765,-0.02676929190149818,0,"konservativ, gemischt, neutral"
3394,Mosnang,-14.061374208262079,0.20624231783973707,-2.8899599882602636,0,"konservativ, gemischt, neutral"
3395,Bütschwil-Ganterschwil,-12.616854123186389,-0.8637329694107286,-0.3193563392676803,0,"konservativ, gemischt, neutral"
3396,Neckertal,-9.633507258197195,-2.690938635045434,2.364042269528027,0,"konservativ, gemischt, neutral"
34,Laufen-Uhwiesen,-4.586583390224233,5.283485572817967,2.4345705100054555,2,"moderat, gemischt, neutral"
340,Rütschelen,-6.347260719418935,-0.9464122620051535,0.666865901451851,0,"konservativ, gemischt, neutral"
3401,Degersheim,-2.8472047388922928,2.4250481491910114,4.989127706969996,2,"moderat, gemischt, neutral"
3402,Flawil,-2.4178238775087477,4.220170525180525,3.6548827847247445,2,"moderat, gemischt, neutral"
3405,Jonschwil,-9.418001032543694,2.9228681698437238,0.009914721943764691,0,"konservativ, gemischt, neutral"
3407,Oberuzwil,-4.518252452128548,4.75985592635921,1.841225295941207,2,"moderat, gemischt, neutral"
